YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,RE,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,re_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR,MOE_ER
2000,10900,"Allentown-Bethlehem-Easton, PA-NJ",25-54,4,6,132,,,,,,Asian,157,3915,,,,,,0.0337164751,,
2000,10900,"Allentown-Bethlehem-Easton, PA-NJ",25-54,5,9,232,,,,,,Other,119,3043,,,,,,0.0762405521,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,1,406,8705,,,,,,White,2828,61925,,,,,,0.1405732741,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,2,395,9057,,,,,,Black,1420,33249,,,,,,0.2723991699,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,3,62,1272,,,,,,Latino,502,11563,,,,,,0.1100060538,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,4,39,670,,,,,,Asian,126,2668,,,,,,0.2511244378,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,5,22,439,,,,,,Other,83,1722,,,,,,0.2549361208,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,1,376,8789,,,,,,White,4733,110454,,,,,,0.0795715864,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,2,424,10058,,,,,,Black,2576,64342,,,,,,0.1563209101,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,3,88,2228,,,,,,Latino,1138,29289,,,,,,0.0760695142,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,4,48,1151,,,,,,Asian,289,7074,,,,,,0.16270851,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,5,18,402,,,,,,Other,178,4182,,,,,,0.0961262554,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,1,973,22576,,,,,,White,45370,1031523,,,,,,0.0218860849,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,2,1160,27336,,,,,,Black,18466,447180,,,,,,0.0611297464,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,3,199,5005,,,,,,Latino,3771,92688,,,,,,0.0539983601,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,4,95,2364,,,,,,Asian,2257,55679,,,,,,0.0424576591,,
2000,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,5,51,1331,,,,,,Other,1118,26334,,,,,,0.0505430242,,
2000,12260,"Augusta-Richmond County, GA-SC",16-19,1,55,1116,,,,,,White,330,6969,,,,,,0.1601377529,,
2000,12260,"Augusta-Richmond County, GA-SC",16-19,2,66,1313,,,,,,Black,209,4451,,,,,,0.2949898899,,
2000,12260,"Augusta-Richmond County, GA-SC",16-19,3,,,,,,,,Latino,16,285,,,,,,,,
2000,12260,"Augusta-Richmond County, GA-SC",16-19,5,,,,,,,,Other,10,281,,,,,,,,
2000,12260,"Augusta-Richmond County, GA-SC",20-24,1,46,1097,,,,,,White,542,12443,,,,,,0.0881620188,,
2000,12260,"Augusta-Richmond County, GA-SC",20-24,2,75,1549,,,,,,Black,322,7163,,,,,,0.2162501745,,
2000,12260,"Augusta-Richmond County, GA-SC",20-24,3,,,,,,,,Latino,21,440,,,,,,,,
2000,12260,"Augusta-Richmond County, GA-SC",20-24,4,,,,,,,,Asian,7,162,,,,,,,,
2000,12260,"Augusta-Richmond County, GA-SC",20-24,5,,,,,,,,Other,18,397,,,,,,,,
2000,12260,"Augusta-Richmond County, GA-SC",25-54,1,145,2944,,,,,,White,4543,94684,,,,,,0.0310928985,,
2000,12260,"Augusta-Richmond County, GA-SC",25-54,2,173,3863,,,,,,Black,2018,46023,,,,,,0.0839362927,,
2000,12260,"Augusta-Richmond County, GA-SC",25-54,3,12,265,,,,,,Latino,148,3307,,,,,,0.0801330511,,
2000,12260,"Augusta-Richmond County, GA-SC",25-54,4,6,153,,,,,,Asian,105,2310,,,,,,0.0662337662,,
2000,12260,"Augusta-Richmond County, GA-SC",25-54,5,,,,,,,,Other,92,2008,,,,,,,,
2000,12420,"Austin-Round Rock, TX",16-19,1,135,2836,,,,,,White,1043,21650,,,,,,0.1309930716,,
2000,12420,"Austin-Round Rock, TX",16-19,2,40,907,,,,,,Black,131,2969,,,,,,0.305490064,,
2000,12420,"Austin-Round Rock, TX",16-19,3,104,2180,,,,,,Latino,643,13815,,,,,,0.1577994933,,
2000,12420,"Austin-Round Rock, TX",16-19,4,7,115,,,,,,Asian,50,985,,,,,,0.116751269,,
2000,12420,"Austin-Round Rock, TX",16-19,5,7,126,,,,,,Other,36,791,,,,,,0.1592920354,,
2000,12420,"Austin-Round Rock, TX",20-24,1,148,3500,,,,,,White,2180,53780,,,,,,0.0650799554,,
2000,12420,"Austin-Round Rock, TX",20-24,2,42,960,,,,,,Black,258,6327,,,,,,0.151730678,,
2000,12420,"Austin-Round Rock, TX",20-24,3,99,2308,,,,,,Latino,1254,29658,,,,,,0.0778204869,,
2000,12420,"Austin-Round Rock, TX",20-24,4,16,350,,,,,,Asian,131,3133,,,,,,0.1117140121,,
2000,12420,"Austin-Round Rock, TX",20-24,5,,,,,,,,Other,73,1668,,,,,,,,
2000,12420,"Austin-Round Rock, TX",25-54,1,309,6568,,,,,,White,15582,338279,,,,,,0.0194159259,,
2000,12420,"Austin-Round Rock, TX",25-54,2,84,1946,,,,,,Black,1510,34736,,,,,,0.0560225702,,
2000,12420,"Austin-Round Rock, TX",25-54,3,172,3800,,,,,,Latino,5015,112627,,,,,,0.0337396894,,
2000,12420,"Austin-Round Rock, TX",25-54,4,18,462,,,,,,Asian,720,17923,,,,,,0.0257769347,,
2000,12420,"Austin-Round Rock, TX",25-54,5,10,292,,,,,,Other,400,8952,,,,,,0.0326184093,,
2000,12540,"Bakersfield, CA",16-19,1,98,2043,,,,,,White,382,7711,,,,,,0.2649461808,,
2000,12540,"Bakersfield, CA",16-19,2,13,303,,,,,,Black,37,805,,,,,,0.3763975155,,
2000,12540,"Bakersfield, CA",16-19,3,126,2371,,,,,,Latino,427,8119,,,,,,0.2920310383,,
2000,12540,"Bakersfield, CA",16-19,4,,,,,,,,Asian,14,262,,,,,,,,
2000,12540,"Bakersfield, CA",16-19,5,12,253,,,,,,Other,35,754,,,,,,0.3355437666,,
2000,12540,"Bakersfield, CA",20-24,1,76,1714,,,,,,White,570,12963,,,,,,0.1322224794,,
2000,12540,"Bakersfield, CA",20-24,2,21,417,,,,,,Black,56,1325,,,,,,0.3147169811,,
2000,12540,"Bakersfield, CA",20-24,3,138,2880,,,,,,Latino,694,14111,,,,,,0.2040960952,,
2000,12540,"Bakersfield, CA",20-24,4,7,143,,,,,,Asian,39,762,,,,,,0.187664042,,
2000,12540,"Bakersfield, CA",20-24,5,8,148,,,,,,Other,41,879,,,,,,0.1683731513,,
2000,12540,"Bakersfield, CA",25-54,1,259,5296,,,,,,White,4737,99557,,,,,,0.0531956568,,
2000,12540,"Bakersfield, CA",25-54,2,41,1037,,,,,,Black,358,8537,,,,,,0.1214712428,,
2000,12540,"Bakersfield, CA",25-54,3,558,10756,,,,,,Latino,3146,62477,,,,,,0.1721593546,,
2000,12540,"Bakersfield, CA",25-54,4,23,435,,,,,,Asian,311,6340,,,,,,0.0686119874,,
2000,12540,"Bakersfield, CA",25-54,5,19,419,,,,,,Other,271,5993,,,,,,0.0699149007,,
2000,12580,"Baltimore-Columbia-Towson, MD",16-19,1,224,4952,,,,,,White,1934,42509,,,,,,0.116492978,,
2000,12580,"Baltimore-Columbia-Towson, MD",16-19,2,288,6652,,,,,,Black,890,20227,,,,,,0.3288673555,,
2000,12580,"Baltimore-Columbia-Towson, MD",16-19,3,11,238,,,,,,Latino,73,1627,,,,,,0.1462814997,,
2000,12580,"Baltimore-Columbia-Towson, MD",16-19,4,9,242,,,,,,Asian,61,1439,,,,,,0.1681723419,,
2000,12580,"Baltimore-Columbia-Towson, MD",16-19,5,16,399,,,,,,Other,66,1485,,,,,,0.2686868687,,
2000,12580,"Baltimore-Columbia-Towson, MD",20-24,1,180,3936,,,,,,White,2990,68556,,,,,,0.0574129179,,
2000,12580,"Baltimore-Columbia-Towson, MD",20-24,2,231,5412,,,,,,Black,1258,31402,,,,,,0.1723457105,,
2000,12580,"Baltimore-Columbia-Towson, MD",20-24,3,13,214,,,,,,Latino,174,4231,,,,,,0.0505790593,,
2000,12580,"Baltimore-Columbia-Towson, MD",20-24,4,10,212,,,,,,Asian,131,2869,,,,,,0.0738933426,,
2000,12580,"Baltimore-Columbia-Towson, MD",20-24,5,12,252,,,,,,Other,118,2827,,,,,,0.0891404316,,
2000,12580,"Baltimore-Columbia-Towson, MD",25-54,1,692,14987,,,,,,White,30093,640764,,,,,,0.0233892666,,
2000,12580,"Baltimore-Columbia-Towson, MD",25-54,2,787,19178,,,,,,Black,9425,221965,,,,,,0.0864010092,,
2000,12580,"Baltimore-Columbia-Towson, MD",25-54,3,21,456,,,,,,Latino,761,18187,,,,,,0.0250728542,,
2000,12580,"Baltimore-Columbia-Towson, MD",25-54,4,37,753,,,,,,Asian,1163,26461,,,,,,0.0284569744,,
2000,12580,"Baltimore-Columbia-Towson, MD",25-54,5,32,699,,,,,,Other,635,14391,,,,,,0.0485720242,,
2000,12940,"Baton Rouge, LA",16-19,1,128,2591,,,,,,White,682,14213,,,,,,0.1822978963,,
2000,12940,"Baton Rouge, LA",16-19,2,96,2205,,,,,,Black,321,7344,,,,,,0.300245098,,
2000,12940,"Baton Rouge, LA",16-19,3,,,,,,,,Latino,22,512,,,,,,,,
2000,12940,"Baton Rouge, LA",16-19,4,,,,,,,,Asian,15,405,,,,,,,,
2000,12940,"Baton Rouge, LA",16-19,5,,,,,,,,Other,13,304,,,,,,,,
2000,12940,"Baton Rouge, LA",20-24,1,76,1884,,,,,,White,1154,27918,,,,,,0.0674833441,,
2000,12940,"Baton Rouge, LA",20-24,2,98,2424,,,,,,Black,578,14732,,,,,,0.1645397774,,
2000,12940,"Baton Rouge, LA",20-24,3,,,,,,,,Latino,29,723,,,,,,,,
2000,12940,"Baton Rouge, LA",20-24,4,,,,,,,,Asian,28,810,,,,,,,,
2000,12940,"Baton Rouge, LA",20-24,5,,,,,,,,Other,24,544,,,,,,,,
2000,12940,"Baton Rouge, LA",25-54,1,218,4657,,,,,,White,7197,157063,,,,,,0.0296505224,,
2000,12940,"Baton Rouge, LA",25-54,2,268,5802,,,,,,Black,3014,66623,,,,,,0.087087042,,
2000,12940,"Baton Rouge, LA",25-54,3,10,168,,,,,,Latino,157,3634,,,,,,0.0462300495,,
2000,12940,"Baton Rouge, LA",25-54,4,7,196,,,,,,Asian,128,3195,,,,,,0.0613458529,,
2000,12940,"Baton Rouge, LA",25-54,5,6,119,,,,,,Other,114,2665,,,,,,0.0446529081,,
2000,13820,"Birmingham-Hoover, AL",16-19,1,143,2613,,,,,,White,764,15165,,,,,,0.1723046489,,
2000,13820,"Birmingham-Hoover, AL",16-19,2,88,1952,,,,,,Black,305,7141,,,,,,0.2733510713,,
2000,13820,"Birmingham-Hoover, AL",16-19,3,,,,,,,,Latino,32,713,,,,,,,,
2000,13820,"Birmingham-Hoover, AL",16-19,4,,,,,,,,Asian,6,93,,,,,,,,
2000,13820,"Birmingham-Hoover, AL",16-19,5,5,90,,,,,,Other,18,371,,,,,,0.2425876011,,
2000,13820,"Birmingham-Hoover, AL",20-24,1,137,2615,,,,,,White,1371,30108,,,,,,0.0868539923,,
2000,13820,"Birmingham-Hoover, AL",20-24,2,108,2789,,,,,,Black,608,15508,,,,,,0.1798426619,,
2000,13820,"Birmingham-Hoover, AL",20-24,3,6,119,,,,,,Latino,68,1365,,,,,,0.0871794872,,
