YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2006,41620,"Salt Lake City, UT",16-19,249,27883,2943964.65,1715.7985459,0.0615356506,2943964.65,2822.488608,498,54225,4416960.15,2101.6565252,0.0387580733,4416960.15,3457.224984,0.514209313,0.0404293243
2006,41620,"Salt Lake City, UT",20-24,474,63990,5916551.9,2432.3963287,0.038012132,5916551.9,4001.2919608,598,80153,5427479.35,2329.6951195,0.029065601,5427479.35,3832.3484716,0.7983481591,0.0321717551
2006,41620,"Salt Lake City, UT",25-54,2950,339047,16811706,4100.2080435,0.0120933323,16811706,6744.8422316,3621,414374,13170727.65,3629.1497145,0.0087581502,13170727.65,5969.9512803,0.8182149459,0.0112243593
2006,41700,"San Antonio-New Braunfels, TX",16-19,331,35842,3758188,1938.6046528,0.0540875133,3758188,3189.0046539,976,107447,8318389.4,2884.1618193,0.0268426463,8318389.4,4744.4461928,0.3335784154,0.0257668535
2006,41700,"San Antonio-New Braunfels, TX",20-24,714,94296,12108390.1,3479.7112093,0.0369020023,12108390.1,5724.1249393,1045,137375,9245265.25,3040.6027774,0.0221335962,9245265.25,5001.7915688,0.6864131028,0.0333407424
2006,41700,"San Antonio-New Braunfels, TX",25-54,5341,590447,36031589.5,6002.6318811,0.0101662501,36031589.5,9874.3294444,6990,770734,28704143.75,5357.6248236,0.006951328,28704143.75,8813.2928348,0.7660840186,0.0093486455
2006,41740,"San Diego-Carlsbad, CA",16-19,500,53086,6112308.35,2472.308304,0.0465717572,6112308.35,4066.9471601,1619,166602,8555825.35,2925.0342477,0.0175570176,8555825.35,4811.6813374,0.3186396322,0.0226100491
2006,41740,"San Diego-Carlsbad, CA",20-24,1318,145102,12863292.35,3586.5432313,0.0247173935,12863292.35,5899.8636155,1938,209055,13287694.1,3645.2289503,0.0174366982,13287694.1,5996.4016232,0.6940852886,0.0200025349
2006,41740,"San Diego-Carlsbad, CA",25-54,9249,951196,41788352.95,6464.3911508,0.0067960664,41788352.95,10633.923443,11900,1222538,23139684.8,4810.3726259,0.0039347428,23139684.8,7913.0629696,0.7780502528,0.0070920742
2006,41860,"San Francisco-Oakland-Hayward, CA",16-19,551,59881,7750307.15,2783.9373466,0.0464911633,7750307.15,4579.5769352,1903,203763,12659948.8,3558.0821801,0.0174618659,12659948.8,5853.0451862,0.2938757282,0.0208294807
2006,41860,"San Francisco-Oakland-Hayward, CA",20-24,1327,168415,23955701.2,4894.45617,0.0290618779,23955701.2,8051.3803996,2030,253890,16086257.15,4010.767651,0.0157972652,16086257.15,6597.7127858,0.6633384537,0.0266179038
2006,41860,"San Francisco-Oakland-Hayward, CA",25-54,13718,1490405,78420353.4,8855.526715,0.0059416915,78420353.4,14567.341446,17367,1888432,35337967.1,5944.5745937,0.0031478891,35337967.1,9778.8252066,0.7892288417,0.0065424229
2006,41940,"San Jose-Sunnyvale-Santa Clara, CA",16-19,237,26043,2651899.35,1628.4653358,0.0625298674,2651899.35,2678.8254774,840,88453,6581966.45,2565.5343401,0.0290044921,6581966.45,4220.3039894,0.2944275491,0.0268301588
2006,41940,"San Jose-Sunnyvale-Santa Clara, CA",20-24,555,68367,6675545.05,2583.707617,0.037791736,6675545.05,4250.1990299,863,105606,7179694.4,2679.4951763,0.0253725657,7179694.4,4407.7695651,0.6473779899,0.0298267527
2006,41940,"San Jose-Sunnyvale-Santa Clara, CA",25-54,5781,614736,23514669.45,4849.1926596,0.0078882523,23514669.45,7976.9219251,7494,794712,7534681.9,2744.9375038,0.0034540028,7534681.9,4515.4221938,0.7735330535,0.0090241134
2006,42540,"Scranton--Wilkes-Barre--Hazleton, PA",16-19,186,13858,1584933.9,1258.9415793,0.0908458348,1584933.9,2070.9588979,461,40029,3485610.85,1866.9790706,0.0466406623,3485610.85,3071.1805711,0.3461990057,0.0443974766
2006,42540,"Scranton--Wilkes-Barre--Hazleton, PA",20-24,244,24907,2365118.1,1537.8940471,0.061745455,2365118.1,2529.8357074,371,37699,3933160.7,1983.2197811,0.0526066946,3933160.7,3262.3965398,0.6606806547,0.0351336527
2006,42540,"Scranton--Wilkes-Barre--Hazleton, PA",25-54,2222,192567,13808103.3,3715.9256317,0.0192967935,13808103.3,6112.6976641,2759,240656,10570741.8,3251.267722,0.0135100214,10570741.8,5348.3354027,0.800175354,0.0181364087
2006,42660,"Seattle-Tacoma-Bellevue, WA",16-19,605,60956,7340202.05,2709.2807256,0.0444464979,7340202.05,4456.7667936,1611,168202,10889569.4,3299.9347569,0.0196188794,10889569.4,5428.3926752,0.3623975934,0.0237755424
2006,42660,"Seattle-Tacoma-Bellevue, WA",20-24,1206,144979,13607155.4,3688.7877955,0.0254436008,13607155.4,6068.0559235,1636,195383,13269347.7,3642.7115862,0.0186439536,13269347.7,5992.2605592,0.7420246388,0.0211341809
2006,42660,"Seattle-Tacoma-Bellevue, WA",25-54,10822,1184677,62209107.55,7887.2750396,0.006657743,62209107.55,12974.56744,13542,1492764,35689279.25,5974.0504894,0.004002006,35689279.25,9827.3130551,0.793613056,0.0069460952
2006,44060,"Spokane-Spokane Valley, WA",16-19,118,10744,690536.9,830.98549927,0.0773441455,690536.9,1366.9711463,275,26651,1673323.9,1293.5702146,0.0485373988,1673323.9,2127.923003,0.4031368429,0.0399343418
2006,44060,"Spokane-Spokane Valley, WA",20-24,213,23673,1903796.05,1379.7811602,0.058285015,1903796.05,2269.7400085,285,33240,2881932.1,1697.6254298,0.0510717638,2881932.1,2792.5938321,0.7121841155,0.0329038387
2006,44060,"Spokane-Spokane Valley, WA",25-54,1419,141559,7171999.5,2678.0589053,0.0189183231,7171999.5,4405.4068991,1813,184461,3893165.2,1973.1105392,0.0106966271,3893165.2,3245.766837,0.7674196714,0.0196985855
2006,44140,"Springfield, MA",16-19,159,14940,1145005.65,1070.049368,0.071623117,1145005.65,1760.2312104,392,40570,2333228,1527.4907528,0.0376507457,2333228,2512.7222884,0.3682524033,0.0369090248
2006,44140,"Springfield, MA",20-24,272,33045,2843090.65,1686.146687,0.0510257736,2843090.65,2773.7113001,438,55629,4271289.5,2066.7098248,0.0371516623,4271289.5,3399.7376618,0.5940246993,0.0341783997
2006,44140,"Springfield, MA",25-54,1759,182693,11759736.3,3429.2471914,0.0187705451,11759736.3,5641.1116299,2216,236919,7491539.05,2737.0676006,0.0115527569,7491539.05,4502.4762029,0.7711200875,0.0187662817
2006,44700,"Stockton-Lodi, CA",16-19,124,14534,2194290.85,1481.3138931,0.1019205926,2194290.85,2436.7613542,403,44676,3420239.6,1849.3889802,0.0413955811,3420239.6,3042.2448724,0.3253200824,0.049841582
2006,44700,"Stockton-Lodi, CA",20-24,245,30725,3984207.1,1996.0478702,0.0649649429,3984207.1,3283.4987464,379,48302,3038827.6,1743.2233362,0.036090086,3038827.6,2867.6023881,0.6361020248,0.0565238279
2006,44700,"Stockton-Lodi, CA",25-54,1859,201254,10414911.95,3227.2142709,0.0160355286,10414911.95,5308.7674756,2525,277675,5810946.05,2410.5903945,0.0086813375,5810946.05,3965.4211989,0.7247825696,0.0160745121
2006,45060,"Syracuse, NY",16-19,159,13098,1691484.7,1300.5709131,0.099295382,1691484.7,2139.439152,446,41792,3847882.1,1961.6019219,0.0469372589,3847882.1,3226.8351615,0.3134092649,0.0451119842
2006,45060,"Syracuse, NY",20-24,243,30347,4306769.9,2075.2758612,0.068384877,4306769.9,3413.8287916,396,51493,3235861.5,1798.8500493,0.0349338755,3235861.5,2959.1083312,0.5893422407,0.0569937996
2006,45060,"Syracuse, NY",25-54,2256,201835,11393372.9,3375.4070717,0.0167235964,11393372.9,5552.544633,2853,257411,6726911.25,2593.6289731,0.010075828,6726911.25,4266.5196607,0.7840962507,0.0172161465
2006,45300,"Tampa-St. Petersburg-Clearwater, FL",16-19,513,50045,4263377,2064.7946629,0.0412587604,4263377,3396.5872205,1270,131529,10401788,3225.180305,0.0245206784,10401788,5305.4216018,0.3804864326,0.0207683983
2006,45300,"Tampa-St. Petersburg-Clearwater, FL",20-24,1029,112513,7469614.35,2733.0595219,0.0242910555,7469614.35,4495.8829135,1412,155595,5258365.25,2293.1125681,0.0147377009,5258365.25,3772.1701745,0.723114496,0.0229690628
2006,45300,"Tampa-St. Petersburg-Clearwater, FL",25-54,8888,857603,36188886.05,6015.7199112,0.0070145742,36188886.05,9895.8592539,11285,1096487,15858070.65,3982.2193121,0.003631798,15858070.65,6550.7507685,0.7821369519,0.0077212242
2006,45780,"Toledo, OH",16-19,158,16103,1753005.2,1324.0110271,0.082221389,1753005.2,2177.9981397,389,39839,3263985.55,1806.6503674,0.0453487881,3263985.55,2971.9398544,0.4042019127,0.0456027184
2006,45780,"Toledo, OH",20-24,289,35320,5282458,2298.35985,0.0650724759,5282458,3780.8019532,414,49955,5915668.1,2432.2146492,0.0486881123,5915668.1,4000.993098,0.7070363327,0.0502132507
2006,45780,"Toledo, OH",25-54,1950,189660,12760725.55,3572.215776,0.0188348401,12760725.55,5876.2949515,2483,245952,7242580.35,2691.2042565,0.0109419897,7242580.35,4427.0310019,0.7711260734,0.019446769
2006,46060,"Tucson, AZ",16-19,191,18926,1935278.3,1391.1428036,0.0735043223,1935278.3,2288.4299119,511,53433,3842468.3,1960.2214926,0.0366855968,3842468.3,3224.5643553,0.3542005877,0.0371125236
2006,46060,"Tucson, AZ",20-24,381,43385,4919181.95,2217.9228909,0.0511218829,4919181.95,3648.4831555,572,66349,4153861.1,2038.1023281,0.0307179057,4153861.1,3352.6783298,0.6538907896,0.0439552533
2006,46060,"Tucson, AZ",25-54,2725,283015,12358183.15,3515.4207643,0.0124213231,12358183.15,5782.8671573,3538,370046,5706916.05,2388.9152455,0.0064557251,5706916.05,3929.7655788,0.7648103209,0.0133509964
2006,46140,"Tulsa, OK",16-19,194,21456,2997586.6,1731.3539788,0.0806932317,2997586.6,2848.0772952,495,55441,8098547.6,2845.794722,0.0513301478,8098547.6,4681.3323178,0.3870060064,0.0396378293
2006,46140,"Tulsa, OK",20-24,353,44828,6575164.05,2564.2082696,0.0572010411,6575164.05,4218.1226035,526,68723,9047702.65,3007.9399346,0.0437690429,9047702.65,4948.0611924,0.6522998123,0.0395166233
2006,46140,"Tulsa, OK",25-54,2708,315954,20521711.55,4530.0895742,0.0143378137,20521711.55,7451.9973495,3438,402655,24003241.7,4899.310329,0.0121675139,24003241.7,8059.3654912,0.7846767083,0.0097900094
2006,46520,"Urban Honolulu, HI",16-19,131,13358,1515410.4,1231.0200648,0.0921560162,1515410.4,2025.0280066,396,44455,2888938.65,1699.6878096,0.0382338952,2888938.65,2795.9864467,0.3004836351,0.0414469145
2006,46520,"Urban Honolulu, HI",20-24,294,33831,4628247.5,2151.3362127,0.0635906776,4628247.5,3538.9480699,440,50989,4325304.65,2079.736678,0.040787948,4325304.65,3421.1668354,0.6634960482,0.0532480182
2006,46520,"Urban Honolulu, HI",25-54,2569,278614,17050317.8,4129.2030466,0.0148205153,17050317.8,6792.5390116,3283,359501,8254398.6,2873.0469192,0.0079917634,8254398.6,4726.1621821,0.7750020167,0.0159119621
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",16-19,379,38091,4942763.75,2223.2327251,0.0583663523,4942763.75,3657.2178328,887,90510,7884823.05,2807.9927083,0.0310241157,7884823.05,4619.1480052,0.420848525,0.0342258573
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,709,77788,9443188.75,3072.9771802,0.0395045146,9443188.75,5055.0474614,957,101872,11564415,3400.6492027,0.0333815887,11564415,5594.0679385,0.7635856761,0.0265353941
2006,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",25-54,5047,531983,28486387,5337.2639995,0.0100327717,28486387,8779.7992791,6264,651669,22866933.1,4781.9382158,0.0073379863,22866933.1,7866.288365,0.8163392765,0.0091877268
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,845,93343,9502432.3,3082.6015474,0.0330244533,9502432.3,5070.8795455,2570,273990,16935529.9,4115.2800512,0.0150198184,16935529.9,6769.6356843,0.3406803168,0.0164826073
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,1914,236804,29531823,5434.3190006,0.0229485946,29531823,8939.4547559,2679,331808,32775986.65,5725.0315851,0.0172540493,32775986.65,9417.6769574,0.7136777896,0.0177633519
2006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25-54,18228,1959883,84006967.05,9165.5314658,0.0046765707,84006967.05,15077.299261,21924,2358035,73104821.35,8550.1357504,0.0036259579,73104821.35,14064.973309,0.8311509371,0.004038056
2006,48620,"Wichita, KS",16-19,119,12739,1527715.25,1236.0077872,0.0970254955,1527715.25,2033.2328099,271,31050,2930761.65,1711.9467427,0.0551351608,2930761.65,2816.1523918,0.410273752,0.0538824999
2006,48620,"Wichita, KS",20-24,214,27922,4017239.1,2004.3051414,0.0717822914,4017239.1,3297.0819577,284,36710,4409505.8,2099.88233,0.0572019158,4409505.8,3454.3064329,0.760610188,0.0542601095
2006,48620,"Wichita, KS",25-54,1636,194806,13637785.45,3692.9372388,0.0189569995,13637785.45,6074.8817579,2018,240630,10533197.6,3245.4888076,0.0134874654,10533197.6,5338.8290884,0.8095665545,0.0177404214
2006,49180,"Winston-Salem, NC",16-19,123,11082,1364289.65,1168.0281033,0.1053986738,1364289.65,1921.4062299,321,31084,2597576.35,1611.6998325,0.0518498209,2597576.35,2651.2462244,0.3565178227,0.053816504
2006,49180,"Winston-Salem, NC",20-24,204,26445,3548110.1,1883.642774,0.0712286925,3548110.1,3098.5923632,292,38025,2573998.25,1604.3684895,0.0421924652,2573998.25,2639.1861652,0.6954635108,0.0656534243
2006,49180,"Winston-Salem, NC",25-54,2019,211016,11665527.05,3415.4834284,0.0161858979,11665527.05,5618.4702398,2500,260616,6491386.75,2547.8199995,0.0097761457,6491386.75,4191.1638992,0.8096816773,0.0171818637
2006,49340,"Worcester, MA-CT",16-19,173,18971,1954998.7,1398.2126805,0.0737026346,1954998.7,2300.0598595,444,45947,3524692.65,1877.4164828,0.0408604802,3524692.65,3088.3501143,0.4128887631,0.0416617196
2006,49340,"Worcester, MA-CT",20-24,298,38826,4807955.1,2192.7049733,0.0564751706,4807955.1,3606.9996811,418,54244,5472942.1,2339.4320037,0.0431279405,5472942.1,3848.3656461,0.715765799,0.0429307891
2006,49340,"Worcester, MA-CT",25-54,2635,272711,16711192.55,4087.932552,0.0149899804,16711192.55,6724.6490481,3284,342523,10766630.9,3281.2544705,0.0095796617,10766630.9,5397.6636039,0.79618303,0.015100442
2006,49660,"Youngstown-Warren-Boardman, OH-PA",16-19,142,14733,2403731.6,1550.3972394,0.1052329627,2403731.6,2550.4034588,359,37278,3167880.95,1779.8541935,0.0477454314,3167880.95,2927.8601483,0.3952197006,0.06096862
2006,49660,"Youngstown-Warren-Boardman, OH-PA",20-24,191,27125,4079383.4,2019.7483507,0.0744607687,4079383.4,3322.4860368,268,36933,3803536.9,1950.2658537,0.0528055087,3803536.9,3208.1873293,0.7344380364,0.0634248479
2006,49660,"Youngstown-Warren-Boardman, OH-PA",25-54,1816,170806,10960921,3310.7281676,0.0193829735,10960921,5446.1478358,2370,226877,7344197.8,2710.0180442,0.0119448778,7344197.8,4457.9796827,0.7528572751,0.0189049154
2007,0,_US total,16-19,59361,6063545,499857603,22357.495455,0.0036871987,499857603,36778.080023,166916,17315797,1718244130.4,41451.708413,0.0023938666,1718244130.4,68188.060339,0.3501741791,0.0016154551
2007,0,_US total,20-24,110715,13630227,1571033640.7,39636.266735,0.0029079682,1571033640.7,65201.658778,164222,20232926,1559490087.3,39490.37968,0.0019517879,1559490087.3,64961.674573,0.6736656379,0.0023888421
2007,0,_US total,25-54,927392,97849578,7858460049.4,88647.955698,0.0009059616,7858460049.4,145825.88712,1181262,125057812,4567439045.5,67582.830996,0.0005404127,4567439045.5,111173.75699,0.7824347511,0.0009358949
2007,10420,"Akron, OH",16-19,147,14141,1928190.7,1388.5930649,0.0981962425,1928190.7,2284.2355918,381,40499,3179268.35,1783.0502937,0.0440270203,3179268.35,2933.1177332,0.3491691153,0.0504154147
2007,10420,"Akron, OH",20-24,275,35501,4588992.45,2142.1933736,0.0603417755,4588992.45,3523.9080996,377,48491,4385440.7,2094.1443838,0.0431862487,4385440.7,3444.8675113,0.7321152379,0.0507547089
2007,10420,"Akron, OH",25-54,2164,232742,10879711.6,3298.4407832,0.0141720909,10879711.6,5425.9350883,2707,292343,7234947.45,2689.7857628,0.0092007873,7234947.45,4424.6975799,0.7961264679,0.0141168957
2007,10580,"Albany-Schenectady-Troy, NY",16-19,177,17122,2272422.15,1507.4555217,0.0880420232,2272422.15,2479.7643332,472,50590,4370774.75,2090.6397944,0.041325159,4370774.75,3439.1024618,0.3384463333,0.0432817305
2007,10580,"Albany-Schenectady-Troy, NY",20-24,295,42163,4451637.25,2109.8903408,0.0500412765,4451637.25,3470.7696105,458,63134,6539107.6,2557.1678865,0.0405038155,6539107.6,4206.5411734,0.667833497,0.0322836734
2007,10580,"Albany-Schenectady-Troy, NY",25-54,2803,279326,15700990.4,3962.4475265,0.0141857454,15700990.4,6518.226181,3404,341736,11190692.6,3345.2492583,0.009788987,11190692.6,5502.9350299,0.8173736452,0.0138047873
2007,10740,"Albuquerque, NM",16-19,151,17788,2038349.85,1427.7079008,0.0802624185,2038349.85,2348.5794968,400,46516,3906796.45,1976.5617749,0.0424920839,3906796.45,3251.4441197,0.3824060538,0.0428336213
2007,10740,"Albuquerque, NM",20-24,294,38228,4188592.55,2046.605128,0.0535368088,4188592.55,3366.6654356,444,57581,4868236.7,2206.4080992,0.0383183359,4868236.7,3629.5413231,0.6638995502,0.0408324612
2007,10740,"Albuquerque, NM",25-54,2384,263871,12000053.3,3464.1093083,0.013128041,12000053.3,5698.4598122,3092,341591,7555651.15,2748.7544725,0.0080469171,7555651.15,4521.7011072,0.7724764411,0.0131808166
2007,10900,"Allentown-Bethlehem-Easton, PA-NJ",16-19,176,20015,2684518.05,1638.4498924,0.0818610988,2684518.05,2695.250073,433,46345,4873597.35,2207.6225561,0.0476345357,4873597.35,3631.5391047,0.4318696731,0.0472963711
2007,10900,"Allentown-Bethlehem-Easton, PA-NJ",20-24,264,36781,5387093.85,2321.0113852,0.0631035422,5387093.85,3818.0637286,377,50698,7183733.4,2680.2487571,0.0528669525,7183733.4,4409.0092054,0.7254921299,0.0411197069
2007,10900,"Allentown-Bethlehem-Easton, PA-NJ",25-54,2386,274693,14022883.75,3744.7141079,0.0136323609,14022883.75,6160.0547075,2905,334410,8591168.65,2931.0695403,0.008764898,8591168.65,4821.6093938,0.8214257947,0.01410857
2007,12060,"Atlanta-Sandy Springs-Roswell, GA",16-19,778,86693,10727126.25,3275.2291905,0.0377796268,10727126.25,5387.7520183,2552,277530,20789303.5,4559.5288682,0.0164289586,20789303.5,7500.4249882,0.3123734371,0.0174815434
2007,12060,"Atlanta-Sandy Springs-Roswell, GA",20-24,1660,216743,27316746.25,5226.5424757,0.0241140082,27316746.25,8597.6623725,2486,324251,21417332.6,4627.8864074,0.0142725432,21417332.6,7612.8731402,0.6684420403,0.0213721928
2007,12060,"Atlanta-Sandy Springs-Roswell, GA",25-54,16795,1870211,95789240.5,9787.1977859,0.0052332051,95789240.5,16099.940358,21093,2340592,44930087,6702.9908996,0.0028638015,44930087,11026.42003,0.7990333215,0.0057572165
2007,12260,"Augusta-Richmond County, GA-SC",16-19,83,8100,1061421.65,1030.253197,0.1271917527,1061421.65,1694.7665091,246,27150,1534024.3,1238.5573463,0.0456190551,1534024.3,2037.4268346,0.2983425414,0.0582691858
2007,12260,"Augusta-Richmond County, GA-SC",20-24,153,17946,1489179.35,1220.3193639,0.0679995188,1489179.35,2007.4253537,251,28545,1679454.85,1295.9378264,0.0453998188,1679454.85,2131.8177245,0.6286915397,0.0523552351
2007,12260,"Augusta-Richmond County, GA-SC",25-54,1337,145024,9033870.9,3005.6398487,0.0207251203,9033870.9,4944.2775511,1770,191636,3591965.2,1895.2480576,0.0098898331,3591965.2,3117.6830548,0.7567680394,0.0226733504
2007,12420,"Austin-Round Rock, TX",16-19,296,32834,4382768.1,2093.5061739,0.0637603147,4382768.1,3443.817656,838,97527,8955165.05,2992.5181787,0.030683997,8955165.05,4922.692404,0.3366657438,0.0309536104
2007,12420,"Austin-Round Rock, TX",20-24,739,101051,13526271.4,3677.8079613,0.0363955623,13526271.4,6049.9940963,1054,141098,12066864.05,3473.7392029,0.0246193369,12066864.05,5714.3009888,0.7161759912,0.0315796027
2007,12420,"Austin-Round Rock, TX",25-54,5491,617465,32542845.2,5704.6336605,0.0092387968,32542845.2,9384.1223714,6787,757529,19048854.7,4364.4993642,0.0057614948,19048854.7,7179.6014541,0.8151041082,0.0096838943
2007,12540,"Bakersfield, CA",16-19,148,14589,1432496.7,1196.8695418,0.0820391762,1432496.7,1968.8503962,538,49136,3400811.7,1844.1289814,0.0375311173,3400811.7,3033.5921744,0.2969106154,0.0356305562
2007,12540,"Bakersfield, CA",20-24,331,41449,3281756.35,1811.5618538,0.0437058036,3281756.35,2980.0192494,486,59496,3376462.45,1837.5152925,0.0308846862,3376462.45,3022.7126561,0.6966686836,0.0354402567
2007,12540,"Bakersfield, CA",25-54,2018,217762,18627682.1,4315.979854,0.0198197108,18627682.1,7099.7868598,2900,310053,5936618.45,2436.5176892,0.007858391,5936618.45,4008.0715988,0.7023379874,0.0210217934
