YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR
2011,15980,"Cape Coral-Fort Myers, FL",16-19,33,4010,885165.3,940.83223797,0.2346215057,885165.3,1547.6690315,87,9514,1419523.35,1191.4375141,0.1252299258,1419523.35,1959.9147107,0.4214841287,0.1375627004
2011,15980,"Cape Coral-Fort Myers, FL",20-24,27,4221,736730.25,858.32991909,0.2033475288,736730.25,1411.9527169,167,26553,2604898.9,1613.9699192,0.0607829593,2604898.9,2654.980517,0.1589650887,0.0507437699
2011,15980,"Cape Coral-Fort Myers, FL",25-54,186,22593,4291370.2,2071.5622607,0.0916904466,4291370.2,3407.7199189,1571,173432,9960224.85,3155.9823906,0.0181972323,9960224.85,5191.5910326,0.130270077,0.0192578896
2011,16700,"Charleston-North Charleston, SC",16-19,42,4174,531037.8,728.72340432,0.1745863451,531037.8,1198.7500001,104,11209,1365209.4,1168.421756,0.1042396071,1365209.4,1922.0537887,0.372379338,0.0857906694
2011,16700,"Charleston-North Charleston, SC",20-24,46,8149,2553802.8,1598.0622015,0.1961053137,2553802.8,2628.8123215,293,39050,4921851.95,2218.5247238,0.0568124129,4921851.95,3649.4731706,0.208681178,0.0644322516
2011,16700,"Charleston-North Charleston, SC",25-54,185,23146,3845800.4,1961.0712379,0.0847261401,3845800.4,3225.9621863,1945,240901,7128340.3,2669.8951852,0.011082956,7128340.3,4391.9775797,0.0960809627,0.0132761729
2011,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,102,12354,2644819.45,1626.2900879,0.1316407712,2644819.45,2675.2471946,334,41426,6962439.4,2638.6434772,0.0636953478,6962439.4,4340.5685201,0.2982185101,0.0565160604
2011,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,146,20285,4028793.3,2007.1854174,0.0989492441,4028793.3,3301.8200117,759,101096,6650415.9,2578.8400299,0.0255088236,6650415.9,4242.1918492,0.2006508665,0.0315562978
2011,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,616,76521,13229987.95,3637.3050394,0.0475334227,13229987.95,5983.3667899,6195,786864,25414231.4,5041.2529593,0.0064067653,25414231.4,8292.8611181,0.0972480632,0.0075346797
2011,16860,"Chattanooga, TN-GA",16-19,31,2936,485195,696.55940163,0.2372477526,485195,1145.8402157,99,10023,1113984.8,1055.4547835,0.1053032808,1113984.8,1736.2231188,0.2929262696,0.1024430414
2011,16860,"Chattanooga, TN-GA",20-24,42,4983,860022.45,927.3739537,0.1861075564,860022.45,1525.5301538,199,22398,2002827.65,1415.2129345,0.0631847904,2002827.65,2328.0252773,0.222475221,0.0640646097
2011,16860,"Chattanooga, TN-GA",25-54,122,15025,2568148.9,1602.544508,0.1066585363,2568148.9,2636.1857156,1432,162233,5740940,2396.0258763,0.0147690413,5740940,3941.4625665,0.0926137099,0.0160928433
2011,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,570,68530,12488902.8,3533.9641764,0.0515681333,12488902.8,5813.3710702,1609,198932,26389700.65,5137.0906796,0.0258233501,26389700.65,8450.5141679,0.3444895743,0.025294913
2011,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,648,89933,24519391.8,4951.7059485,0.0550599441,24519391.8,8145.5562852,3537,465054,31318084,5596.2562486,0.0120335622,31318084,9205.8415289,0.1933818438,0.0170918572
2011,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,2528,339206,84459656,9190.1934691,0.0270932515,84459656,15117.868257,25581,3386649,150359953.85,12262.134963,0.003620728,150359953.85,20171.212014,0.1001597745,0.0044239191
2011,17140,"Cincinnati, OH-KY-IN",16-19,97,11253,2128043.1,1458.781375,0.1296348863,2128043.1,2399.6953618,435,47952,5278520,2297.5029924,0.0479125582,5278520,3779.3924225,0.2346721722,0.046500227
2011,17140,"Cincinnati, OH-KY-IN",20-24,126,15901,3347074.5,1829.5011615,0.1150557299,3347074.5,3009.5294107,812,111202,9623758.5,3102.2183192,0.027897145,9623758.5,5103.1491351,0.1429920325,0.0262560429
2011,17140,"Cincinnati, OH-KY-IN",25-54,489,63281,14361210.3,3789.6187539,0.05988557,14361210.3,6233.9228502,5883,712367,26495270.3,5147.3556609,0.0072257076,26495270.3,8467.4000622,0.0888320206,0.0086870647
2011,17460,"Cleveland-Elyria, OH",16-19,153,15629,2139883.6,1462.8340986,0.0935974214,2139883.6,2406.3620922,520,49995,6298317.85,2509.6449649,0.0501979191,6298317.85,4128.3659673,0.3126112611,0.0406242449
2011,17460,"Cleveland-Elyria, OH",20-24,153,16952,2284011.9,1511.294776,0.0891514143,2284011.9,2486.0799065,951,98730,5092743.95,2256.7108698,0.0228573976,5092743.95,3712.2893809,0.1717005976,0.0243389014
2011,17460,"Cleveland-Elyria, OH",25-54,662,69059,10936661.75,3307.0624049,0.0478874934,10936661.75,5440.1176561,6713,676644,13157593.85,3627.3397759,0.0053607802,13157593.85,5966.9739314,0.1020610543,0.0079893165
2011,17820,"Colorado Springs, CO",16-19,40,4207,693220.9,832.59888302,0.1979079827,693220.9,1369.6251626,106,11663,1871657.85,1368.0854688,0.1173013349,1871657.85,2250.5005962,0.3607133671,0.0945830016
2011,17820,"Colorado Springs, CO",20-24,43,5793,1239533.15,1113.343231,0.1921876801,1239533.15,1831.449615,254,31537,2529985.45,1590.5927983,0.0504357675,2529985.45,2616.5251532,0.1836890002,0.0560376483
2011,17820,"Colorado Springs, CO",25-54,149,19383,4855291.1,2203.4725095,0.1136806743,4855291.1,3624.7122781,1746,210136,9015907.7,3002.6501128,0.01428908,9015907.7,4939.3594356,0.0922402634,0.017112558
2011,17900,"Columbia, SC",16-19,67,6133,1103212.85,1050.3393975,0.1712602964,1103212.85,1727.8083089,171,16214,2959406.35,1720.2925187,0.1060992055,2959406.35,2829.8811933,0.3782533613,0.0836497015
2011,17900,"Columbia, SC",20-24,49,4965,757211.35,870.17891838,0.175262622,757211.35,1431.4443207,327,38314,3782194.8,1944.7865693,0.050759163,3782194.8,3199.1739064,0.1295870961,0.0357596714
2011,17900,"Columbia, SC",25-54,158,21981,6978038.6,2641.5977362,0.1201764131,6978038.6,4345.4282761,1912,217397,10422860.45,3228.445516,0.0148504603,10422860.45,5310.7928739,0.1011099509,0.0198352467
2011,18140,"Columbus, OH",16-19,100,13944,4099994.8,2024.8443891,0.1452125924,4099994.8,3330.86902,370,41471,5700984.6,2387.6734701,0.0575745333,5700984.6,3927.7228584,0.3362349594,0.07373528
2011,18140,"Columbus, OH",20-24,79,12369,1811949,1346.08655,0.1088274355,1811949,2214.3123747,711,107393,10217870.6,3196.5404111,0.0297648861,10217870.6,5258.3089763,0.1151751045,0.0198325935
2011,18140,"Columbus, OH",25-54,379,46760,6476106.65,2544.8195712,0.054423002,6476106.65,4186.2281946,5251,658460,30165752.6,5492.3358055,0.0083411837,30165752.6,9034.8924,0.0710141846,0.0062824893
2011,19100,"Dallas-Fort Worth-Arlington, TX",16-19,340,39785,5373274.85,2318.0325386,0.0582639824,5373274.85,3813.163526,1222,136698,14805659.05,3847.812242,0.0281482702,14805659.05,6329.6511382,0.2910430292,0.0244234683
2011,19100,"Dallas-Fort Worth-Arlington, TX",20-24,411,52204,10107971.5,3179.3036187,0.0609015328,10107971.5,5229.9544528,2620,332851,24622617.95,4962.1182926,0.0149079266,24622617.95,8162.6845914,0.156838946,0.0152345717
2011,19100,"Dallas-Fort Worth-Arlington, TX",25-54,1441,160745,32300400.5,5683.34413,0.0353562732,32300400.5,9349.1010938,19624,2356463,69587771.75,8341.928539,0.003540021,69587771.75,13722.472447,0.0682145232,0.003947493
2011,19380,"Dayton, OH",16-19,71,6270,729014.7,853.82357662,0.136176009,729014.7,1404.5397835,226,19178,2162002.95,1470.3751052,0.0766698876,2162002.95,2418.7670481,0.3269371154,0.0605262255
2011,19380,"Dayton, OH",20-24,49,5659,965401.25,982.54834487,0.1736257899,965401.25,1616.2920273,411,43234,4121116.55,2030.0533367,0.04695502,4121116.55,3339.4377389,0.1308923532,0.0359916906
2011,19380,"Dayton, OH",25-54,245,27030,4697457.15,2167.3617949,0.0801835662,4697457.15,3565.3101526,2218,252083,9898718.65,3146.222918,0.0124809008,9898718.65,5175.5367002,0.1072265881,0.0139710127
2011,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,25,3152,523810.25,723.74736614,0.2296152811,523810.25,1190.5644173,73,9446,1798332.5,1341.019202,0.1419668857,1798332.5,2205.9765872,0.3336862164,0.0990612004
2011,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,26,4854,1465247.6,1210.474122,0.2493766218,1465247.6,1991.2299307,109,18049,2819608.3,1679.1689313,0.0930339039,2819608.3,2762.2328921,0.268934567,0.1023587353
2011,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,119,12761,2027561.45,1423.9246644,0.1115840972,2027561.45,2342.356073,1090,131891,8912074.2,2985.3097327,0.0226346736,8912074.2,4910.8345102,0.0967541379,0.0173905632
2011,19740,"Denver-Aurora-Lakewood, CO",16-19,130,17214,3120828.6,1766.5867089,0.1026249976,3120828.6,2906.0351361,470,54740,6433121.95,2536.3599804,0.0463346726,6433121.95,4172.3121677,0.3144683961,0.0473689913
2011,19740,"Denver-Aurora-Lakewood, CO",20-24,144,19579,2357051.45,1535.2691784,0.0784140752,2357051.45,2525.5177984,1065,136898,5198511,2280.024342,0.0166549135,5198511,3750.6400425,0.14301889,0.0180272482
2011,19740,"Denver-Aurora-Lakewood, CO",25-54,646,77149,13262680.7,3641.7963562,0.0472047124,13262680.7,5990.7550059,8710,999342,23340649.4,4831.2161409,0.0048343972,23340649.4,7947.3505518,0.0771997975,0.0059631789
2011,19780,"Des Moines-West Des Moines, IA",16-19,9,1233,404140.55,635.72049676,0.5155883996,404140.55,1045.7602172,68,9644,1800827.5,1341.9491421,0.1391486045,1800827.5,2207.5063388,0.1278515139,0.1044126179
2011,19780,"Des Moines-West Des Moines, IA",20-24,12,3748,2104820.95,1450.8001068,0.3870864746,2104820.95,2386.5661757,108,24052,2094125.15,1447.1092391,0.0601658589,2094125.15,2380.4946984,0.1558290371,0.0980193348
2011,19780,"Des Moines-West Des Moines, IA",25-54,48,9268,3174159.25,1781.6170324,0.1922331714,3174159.25,2930.7600182,799,162936,10429605.15,3229.489921,0.0198206039,10429605.15,5312.5109201,0.0568812294,0.0178913183
2011,19820,"Detroit-Warren-Dearborn, MI",16-19,267,36853,7827577.85,2797.7808796,0.0759173169,7827577.85,4602.3495469,788,95697,12939313.45,3597.1257206,0.0375886989,12939313.45,5917.2718104,0.3851008914,0.0417841379
2011,19820,"Detroit-Warren-Dearborn, MI",20-24,281,43560,6632881.3,2575.4380792,0.0591239228,6632881.3,4236.5956403,1369,194562,14976171.3,3869.9058516,0.0198903478,14976171.3,6365.9951258,0.2238875012,0.0205058351
2011,19820,"Detroit-Warren-Dearborn, MI",25-54,1248,179346,35551480.3,5962.5062096,0.0332458277,35551480.3,9808.3227149,10974,1413390,51666346.9,7187.930641,0.0050855961,51666346.9,11824.145904,0.1268906671,0.0068579003
2011,21340,"El Paso, TX",16-19,43,5332,1137414.95,1066.4965776,0.2000181128,1137414.95,1754.3868701,121,16008,2701742.45,1643.6977977,0.1026797725,2701742.45,2703.8828771,0.3330834583,0.094051479
2011,21340,"El Paso, TX",20-24,54,5167,560919.2,748.94539187,0.1449478211,560919.2,1232.0151696,333,39348,4167783.95,2041.5151114,0.0518835801,4167783.95,3358.2923582,0.1313154417,0.0292361589
2011,21340,"El Paso, TX",25-54,147,15677,2571035,1603.4447293,0.1022800746,2571035,2637.6665797,1883,235758,9955369.3,3155.2130356,0.0133832703,9955369.3,5190.3254436,0.0664961528,0.0110918342
2011,23420,"Fresno, CA",16-19,65,7804,1418479.05,1190.9991814,0.1526139392,1418479.05,1959.1936533,170,18878,2458074.35,1567.8247192,0.0830503612,2458074.35,2579.071663,0.4133912491,0.0870692967
2011,23420,"Fresno, CA",20-24,99,12431,1911239.3,1382.4757864,0.1112119529,1911239.3,2274.1726686,438,53999,3173756.45,1781.5039854,0.0329914255,3173756.45,2930.574056,0.2302079668,0.0402192844
2011,23420,"Fresno, CA",25-54,365,41602,5853502.5,2419.4012689,0.0581558884,5853502.5,3979.9150874,2447,285294,11203049.8,3347.0957261,0.011732093,11203049.8,5505.9724695,0.1458215034,0.0136634082
2011,24340,"Grand Rapids-Wyoming, MI",16-19,43,6263,1261543.35,1123.1844684,0.179336495,1261543.35,1847.6384505,171,22191,3568983.05,1889.1752301,0.0851324965,3568983.05,3107.6932535,0.2822315353,0.0732813546
2011,24340,"Grand Rapids-Wyoming, MI",20-24,30,5025,1010709.35,1005.340415,0.2000677443,1010709.35,1653.7849826,321,54048,4637877.7,2153.57324,0.0398455676,4637877.7,3542.6279798,0.092972913,0.0299854677
2011,24340,"Grand Rapids-Wyoming, MI",25-54,165,26343,6748873.75,2597.8594554,0.0986166896,6748873.75,4273.4788041,2059,303532,10806908.25,3287.3862338,0.0108304437,10806908.25,5407.7503546,0.0867882134,0.0139940069
2011,24660,"Greensboro-High Point, NC",16-19,62,4580,589776.35,767.96897724,0.167678816,589776.35,1263.3089676,187,14734,1469022.65,1212.0324459,0.0822609234,1469022.65,1993.7933736,0.3108456631,0.0747141392
2011,24660,"Greensboro-High Point, NC",20-24,75,7681,841356,917.25459933,0.1194186433,841356,1508.8838159,402,42166,2236531.75,1495.5038449,0.0354670551,2236531.75,2460.1038248,0.1821609828,0.0341697169
2011,24660,"Greensboro-High Point, NC",25-54,303,28961,4757098.35,2181.077337,0.0753108434,4757098.35,3587.8722194,2698,265165,7606672.85,2758.0197334,0.0104011455,7606672.85,4536.9424615,0.1092187883,0.0134010503
2011,24860,"Greenville-Anderson-Mauldin, SC",16-19,66,5580,726510,852.35555961,0.1527518924,726510,1402.1248956,216,17039,1859716.15,1363.7141013,0.0800348671,1859716.15,2243.3096966,0.3274840073,0.0700895365
2011,24860,"Greenville-Anderson-Mauldin, SC",20-24,73,10829,1881292.35,1371.6021107,0.1266600896,1881292.35,2256.2854721,414,48172,3357820.15,1832.4355787,0.0380394333,3357820.15,3014.3565269,0.2247986382,0.0446758918
2011,24860,"Greenville-Anderson-Mauldin, SC",25-54,286,31336,5582047.55,2362.635721,0.0753968509,5582047.55,3886.535761,2914,302316,9803102.5,3130.9906579,0.0103566819,9803102.5,5150.4796323,0.1036531312,0.0127340095
2011,25420,"Harrisburg-Carlisle, PA",16-19,38,3373,488013.15,698.57937988,0.2071092143,488013.15,1149.1630799,183,14518,1161074.3,1077.5315773,0.0742203869,1161074.3,1772.5394446,0.2323322772,0.073897101
2011,25420,"Harrisburg-Carlisle, PA",20-24,32,5074,983586.15,991.75911894,0.1954590301,983586.15,1631.4437507,218,26582,2305840.45,1518.4994073,0.0571251,2305840.45,2497.931525,0.1908810473,0.0586943232
2011,25420,"Harrisburg-Carlisle, PA",25-54,111,12145,2217988.7,1489.2913415,0.1226258824,2217988.7,2449.8842568,1704,193463,6033565.4,2456.3316958,0.0126966484,6033565.4,4040.6656397,0.0627768617,0.0125952607
2011,25540,"Hartford-West Hartford-East Hartford, CT",16-19,61,6656,1389707.1,1178.8583884,0.1771121377,1389707.1,1939.222049,303,29880,3114932.2,1764.9170519,0.0590668357,3114932.2,2903.2885503,0.2227576975,0.0611848066
2011,25540,"Hartford-West Hartford-East Hartford, CT",20-24,76,8946,1161690.9,1077.8176562,0.1204803998,1161690.9,1773.0100444,569,59794,4506716.15,2122.9027651,0.0355036085,4506716.15,3492.1750486,0.1496136736,0.0283352723
2011,25540,"Hartford-West Hartford-East Hartford, CT",25-54,323,40201,7708097.8,2776.346124,0.0690616185,7708097.8,4567.0893739,3935,427975,8989086.75,2998.1805733,0.007005504,8989086.75,4932.007043,0.0939330568,0.0106163479
2011,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,248,30799,6364676.95,2522.8311378,0.0819127614,6364676.95,4150.0572217,804,103926,14253195.2,3775.3404085,0.0363271983,14253195.2,6210.434972,0.2963550988,0.0357910224
2011,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,305,42378,8729076.2,2954.5010069,0.0697178019,8729076.2,4860.1541564,2054,302278,29831210.2,5461.7955106,0.0180687827,29831210.2,8984.653615,0.1401954492,0.0155290516
2011,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,1128,149216,33603447.75,5796.8480875,0.0388487031,33603447.75,9535.815104,15171,2123433,87273256.05,9342.015631,0.0043994869,87273256.05,15367.615713,0.0702711129,0.0044618645
2011,26900,"Indianapolis-Carmel-Anderson, IN",16-19,104,12221,2308603.3,1519.4088653,0.1243277036,2308603.3,2499.4275834,327,40483,5495367.75,2344.2200729,0.0579062834,5495367.75,3856.2420199,0.3018798014,0.0546347204
2011,26900,"Indianapolis-Carmel-Anderson, IN",20-24,111,14727,2845685.7,1686.9160323,0.1145458024,2845685.7,2774.9768731,662,86659,6161209.75,2482.1784283,0.0286430541,6161209.75,4083.1835146,0.1699419564,0.0310044945
2011,26900,"Indianapolis-Carmel-Anderson, IN",25-54,451,56725,9836587.75,3136.3334883,0.0552901452,9836587.75,5159.2685883,4881,661662,27399389.45,5234.4426112,0.0079110522,27399389.45,8610.6580954,0.0857310832,0.0077172086
2011,27140,"Jackson, MS",16-19,31,3076,351827.65,593.15061325,0.1928317988,351827.65,975.7327588,91,8956,844378.2,918.90053869,0.102601668,844378.2,1511.5913861,0.3434569004,0.0922452023
2011,27140,"Jackson, MS",20-24,37,4254,937787.55,968.39431535,0.2276432335,937787.55,1593.0086487,200,23076,2361636.55,1536.7617089,0.0665956712,2361636.55,2527.9730112,0.1843473739,0.066013078
2011,27140,"Jackson, MS",25-54,88,9153,1411809.85,1188.1960486,0.1298149294,1411809.85,1954.5825,1283,160683,7023154.85,2650.1235537,0.0164928683,7023154.85,4359.4532459,0.0569630888,0.0120656411
2011,27260,"Jacksonville, FL",16-19,70,6963,898147.55,947.70646827,0.136106056,898147.55,1558.9771403,217,23960,3318345.3,1821.6325919,0.0760280714,3318345.3,2996.5856137,0.2906093489,0.053968262
2011,27260,"Jacksonville, FL",20-24,107,13324,3017269.7,1737.0289865,0.1303684319,3017269.7,2857.4126828,508,68051,6293865.8,2508.7578201,0.036865848,6293865.8,4126.9066141,0.1957943307,0.0402754567
2011,27260,"Jacksonville, FL",25-54,422,46338,7891528.75,2809.1864926,0.0606238183,7891528.75,4621.1117803,3856,453824,17696820.85,4206.7589484,0.0092695824,17696820.85,6920.1184701,0.1021056621,0.010062872
2011,28140,"Kansas City, MO-KS",16-19,102,12501,2532820.95,1591.483883,0.127308526,2532820.95,2617.9909876,358,44914,6818181.9,2611.164855,0.0581369919,6818181.9,4295.3661865,0.2783319232,0.0518562129
2011,28140,"Kansas City, MO-KS",20-24,99,13539,1891099.85,1375.1726619,0.1015712137,1891099.85,2262.1590288,640,91510,7413203.6,2722.7198901,0.0297532498,7413203.6,4478.8742192,0.1479510436,0.0236359627
2011,28140,"Kansas City, MO-KS",25-54,393,48950,7609518.45,2758.5355626,0.0563541484,7609518.45,4537.7910004,5459,682975,19850343.7,4455.3724536,0.0065234781,19850343.7,7329.0876861,0.0716717303,0.0065994877
2011,28940,"Knoxville, TN",16-19,36,3493,571843.9,756.20361015,0.2164911566,571843.9,1243.9549387,163,19076,2741274.1,1655.679347,0.0867938429,2741274.1,2723.5925258,0.1831096666,0.0597404005
2011,28940,"Knoxville, TN",20-24,36,4428,825862.85,908.76996539,0.2052326028,825862.85,1494.9265931,328,44748,3867035.5,1966.4779429,0.0439456052,3867035.5,3234.8562161,0.0989541432,0.0326328191
2011,28940,"Knoxville, TN",25-54,212,23715,4483576.65,2117.4457844,0.0892871931,4483576.65,3483.1983154,2624,285914,11330592.55,3366.0945545,0.0117731015,11330592.55,5537.2255422,0.0829445218,0.0120763091
2011,29460,"Lakeland-Winter Haven, FL",16-19,38,3397,384625.35,620.18170724,0.1825674734,384625.35,1020.1989084,101,9575,871901.1,933.75644576,0.0975202554,871901.1,1536.0293533,0.3547780679,0.0900740652
2011,29460,"Lakeland-Winter Haven, FL",20-24,43,6047,994443.3,997.21777962,0.1649111592,994443.3,1640.4232475,221,25795,2255671.25,1501.8892269,0.0582240445,2255671.25,2470.6077783,0.2344252762,0.0594990964
2011,29460,"Lakeland-Winter Haven, FL",25-54,200,20156,3412562.75,1847.3123044,0.0916507395,3412562.75,3038.8287407,1756,172280,11424373.5,3379.9960799,0.0196192018,11424373.5,5560.0935514,0.1169955886,0.0172300152
2011,29820,"Las Vegas-Henderson-Paradise, NV",16-19,104,11251,2388647.8,1545.5250888,0.1373677974,2388647.8,2542.388771,295,29044,3241099.8,1800.3054741,0.0619854522,3241099.8,2961.5025049,0.3873777717,0.0781172742
2011,29820,"Las Vegas-Henderson-Paradise, NV",20-24,131,17538,3301498.45,1817.0026004,0.1036037519,3301498.45,2988.9692777,756,99181,6975033.95,2641.0289567,0.026628376,6975033.95,4344.4926337,0.1768282231,0.0291240966
2011,29820,"Las Vegas-Henderson-Paradise, NV",25-54,684,82952,17673963.7,4204.0413533,0.0506804098,17673963.7,6915.6480261,5687,685277,31467307.15,5609.5728135,0.0081858472,31467307.15,9227.7472782,0.1210488605,0.0099592469
2011,30780,"Little Rock-North Little Rock-Conway, AR",16-19,28,3480,715458.15,845.84759265,0.2430596531,715458.15,1391.4192899,98,12222,2142227.75,1463.635115,0.1197541413,2142227.75,2407.6797643,0.2847324497,0.0990685958
2011,30780,"Little Rock-North Little Rock-Conway, AR",20-24,28,5153,1229817.5,1108.9713702,0.2152088823,1229817.5,1824.257904,213,38478,2942355.25,1715.3294873,0.0445794866,2942355.25,2821.7170066,0.1339206819,0.0463820919
