Assigned_CBSA,Assigned_CBSATitle,age_recode,RE,re_label,sample_n,DY,var_n,se_n,cv_n,se2_n,moe_n,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ShareDY,MOE_ShareDY
25420.00000,"Harrisburg-Carlisle, PA",20-24,1.00000,White,34.00000,1316.27028,59264.94047,243.44392,0.18495,59264.94047,400.46524,788.00000,25631.33188,349959.46365,591.57372,0.02308,349959.46365,973.13877,0.05135,0.01550
25420.00000,"Harrisburg-Carlisle, PA",20-24,2.00000,Black,13.00000,665.29536,44973.35769,212.06923,0.31876,44973.35769,348.85388,103.00000,4470.21220,275066.33851,524.46767,0.11733,275066.33851,862.74932,0.14883,0.07256
25420.00000,"Harrisburg-Carlisle, PA",20-24,3.00000,Latino,11.00000,557.94757,44472.59384,210.88526,0.37797,44472.59384,346.90626,60.00000,2384.91257,110636.53926,332.62071,0.13947,110636.53926,547.16107,0.23395,0.13519
25420.00000,"Harrisburg-Carlisle, PA",20-24,4.00000,Asian,,,,,,,,29.00000,824.28843,47147.74783,217.13532,0.26342,47147.74783,357.18760,,
25420.00000,"Harrisburg-Carlisle, PA",20-24,5.00000,Other,,,,,,,,30.00000,1116.83267,57404.98453,239.59337,0.21453,57404.98453,394.13110,,
25540.00000,"Hartford-West Hartford-East Hartford, CT",16-19,1.00000,White,10.00000,430.41439,32943.32912,181.50297,0.42169,32943.32912,298.57239,1495.00000,45275.07235,687138.71404,828.93831,0.01831,687138.71404,1363.60351,0.00951,0.00659
25540.00000,"Hartford-West Hartford-East Hartford, CT",16-19,2.00000,Black,7.00000,225.48364,10267.62980,101.32931,0.44939,10267.62980,166.68672,226.00000,6831.50745,230905.63456,480.52641,0.07034,230905.63456,790.46595,0.03301,0.02410
25540.00000,"Hartford-West Hartford-East Hartford, CT",16-19,3.00000,Latino,22.00000,847.02737,39675.05035,199.18597,0.23516,39675.05035,327.66092,307.00000,11709.50141,333922.50177,577.86028,0.04935,333922.50177,950.58016,0.07234,0.02736
25540.00000,"Hartford-West Hartford-East Hartford, CT",16-19,4.00000,Asian,,,,,,,,119.00000,3178.64189,127309.63609,356.80476,0.11225,127309.63609,586.94383,,
25540.00000,"Hartford-West Hartford-East Hartford, CT",16-19,5.00000,Other,,,,,,,,86.00000,2141.49707,71623.20655,267.62512,0.12497,71623.20655,440.24333,,
25540.00000,"Hartford-West Hartford-East Hartford, CT",20-24,1.00000,White,34.00000,1123.12423,71469.69976,267.33817,0.23803,71469.69976,439.77130,1645.00000,52114.32167,340623.97598,583.63000,0.01120,340623.97598,960.07135,0.02155,0.00843
25540.00000,"Hartford-West Hartford-East Hartford, CT",20-24,2.00000,Black,26.00000,1354.85608,94655.74252,307.66173,0.22708,94655.74252,506.10355,280.00000,10665.39699,225309.63829,474.66792,0.04451,225309.63829,780.82874,0.12703,0.04653
25540.00000,"Hartford-West Hartford-East Hartford, CT",20-24,3.00000,Latino,66.00000,3440.90074,163536.60535,404.39659,0.11753,163536.60535,665.23240,351.00000,16390.27844,332888.12645,576.96458,0.03520,332888.12645,949.10673,0.20994,0.03872
25540.00000,"Hartford-West Hartford-East Hartford, CT",20-24,4.00000,Asian,,,,,,,,126.00000,3554.46890,110671.02497,332.67255,0.09359,110671.02497,547.24634,,
25540.00000,"Hartford-West Hartford-East Hartford, CT",20-24,5.00000,Other,,,,,,,,62.00000,1915.12778,109315.12051,330.62837,0.17264,109315.12051,543.88367,,
26420.00000,"Houston-The Woodlands-Sugar Land, TX",16-19,1.00000,White,60.00000,2702.99737,184234.11464,429.22502,0.15880,184234.11464,706.07515,2585.00000,104409.33617,1660891.62570,1288.75584,0.01234,1660891.62570,2120.00336,0.02589,0.00674
26420.00000,"Houston-The Woodlands-Sugar Land, TX",16-19,2.00000,Black,77.00000,3615.78167,284464.47168,533.35211,0.14751,284464.47168,877.36422,1268.00000,62160.04002,1592661.08470,1262.00677,0.02030,1592661.08470,2076.00113,0.05817,0.01398
26420.00000,"Houston-The Woodlands-Sugar Land, TX",16-19,3.00000,Latino,205.00000,10484.36570,978149.47172,989.01439,0.09433,978149.47172,1626.92868,3241.00000,146482.76786,3747988.31820,1935.97219,0.01322,3747988.31820,3184.67425,0.07157,0.01100
26420.00000,"Houston-The Woodlands-Sugar Land, TX",16-19,4.00000,Asian,10.00000,432.13638,26025.23604,161.32339,0.37332,26025.23604,265.37698,520.00000,19809.52521,563132.62200,750.42163,0.03788,563132.62200,1234.44358,0.02181,0.01333
26420.00000,"Houston-The Woodlands-Sugar Land, TX",16-19,5.00000,Other,5.00000,158.87123,5010.06876,70.78184,0.44553,5010.06876,116.43613,202.00000,8427.78526,507777.87705,712.58535,0.08455,507777.87705,1172.20290,0.01885,0.01356
26420.00000,"Houston-The Woodlands-Sugar Land, TX",20-24,1.00000,White,171.00000,9884.51116,947410.51577,973.35015,0.09847,947410.51577,1601.16100,2765.00000,128742.75711,1529376.78480,1236.67974,0.00961,1529376.78480,2034.33818,0.07678,0.01238
26420.00000,"Houston-The Woodlands-Sugar Land, TX",20-24,2.00000,Black,202.00000,11324.46990,828886.95485,910.43229,0.08040,828886.95485,1497.66112,1497.00000,85264.49251,2389871.69630,1545.92099,0.01813,2389871.69630,2543.04002,0.13282,0.01711
26420.00000,"Houston-The Woodlands-Sugar Land, TX",20-24,3.00000,Latino,443.00000,23290.04910,1690059.28590,1300.02280,0.05582,1690059.28590,2138.53751,3607.00000,185192.72105,2697510.06560,1642.40983,0.00887,2697510.06560,2701.76418,0.12576,0.01140
26420.00000,"Houston-The Woodlands-Sugar Land, TX",20-24,4.00000,Asian,25.00000,1023.58078,49645.54719,222.81281,0.21768,49645.54719,366.52707,662.00000,29366.50616,579567.83909,761.29353,0.02592,579567.83909,1252.32786,0.03486,0.01239
26420.00000,"Houston-The Woodlands-Sugar Land, TX",20-24,5.00000,Other,9.00000,302.02591,13845.91502,117.66867,0.38960,13845.91502,193.56496,165.00000,7414.86544,613006.88297,782.94756,0.10559,613006.88297,1287.94874,0.04073,0.02513
26900.00000,"Indianapolis-Carmel-Anderson, IN",16-19,1.00000,White,51.00000,2028.55184,133956.74065,366.00101,0.18042,133956.74065,602.07166,1893.00000,67730.24862,1214536.12310,1102.05995,0.01627,1214536.12310,1812.88861,0.02995,0.00885
26900.00000,"Indianapolis-Carmel-Anderson, IN",16-19,2.00000,Black,26.00000,1369.46352,98729.69380,314.21282,0.22944,98729.69380,516.88008,354.00000,16510.50661,467482.19794,683.72670,0.04141,467482.19794,1124.73042,0.08294,0.03079
26900.00000,"Indianapolis-Carmel-Anderson, IN",16-19,3.00000,Latino,,,,,,,,156.00000,6460.84260,257835.21907,507.77477,0.07859,257835.21907,835.28950,,
26900.00000,"Indianapolis-Carmel-Anderson, IN",16-19,4.00000,Asian,,,,,,,,55.00000,1989.98353,141536.46957,376.21333,0.18905,141536.46957,618.87093,,
26900.00000,"Indianapolis-Carmel-Anderson, IN",16-19,5.00000,Other,,,,,,,,92.00000,4083.08423,254695.97269,504.67413,0.12360,254695.97269,830.18894,,
26900.00000,"Indianapolis-Carmel-Anderson, IN",20-24,1.00000,White,176.00000,7026.61594,411580.10978,641.54510,0.09130,411580.10978,1055.34168,2317.00000,86280.37697,467940.66409,684.06189,0.00793,467940.66409,1125.28180,0.08144,0.01219
26900.00000,"Indianapolis-Carmel-Anderson, IN",20-24,2.00000,Black,80.00000,4344.23993,326622.00930,571.50854,0.13156,326622.00930,940.13155,434.00000,23992.69384,559259.95350,747.83685,0.03117,559259.95350,1230.19162,0.18107,0.03807
26900.00000,"Indianapolis-Carmel-Anderson, IN",20-24,3.00000,Latino,19.00000,1243.06930,74770.35173,273.44168,0.21997,74770.35173,449.81156,170.00000,10536.32252,359873.33803,599.89444,0.05694,359873.33803,986.82635,0.11798,0.04124
26900.00000,"Indianapolis-Carmel-Anderson, IN",20-24,4.00000,Asian,,,,,,,,64.00000,2776.42077,96983.01925,311.42097,0.11217,96983.01925,512.28749,,
26900.00000,"Indianapolis-Carmel-Anderson, IN",20-24,5.00000,Other,5.00000,214.65927,14078.31203,118.65206,0.55275,14078.31203,195.18264,69.00000,3028.88677,303283.47846,550.71179,0.18182,303283.47846,905.92090,0.07087,0.06085
27140.00000,"Jackson, MS",16-19,1.00000,White,21.00000,903.26568,60489.66141,245.94646,0.27229,60489.66141,404.58193,422.00000,12903.78738,353627.11962,594.66555,0.04608,353627.11962,978.22483,0.07000,0.03090
27140.00000,"Jackson, MS",16-19,2.00000,Black,47.00000,2018.47528,107638.69361,328.08336,0.16254,107638.69361,539.69713,649.00000,22431.35109,471437.49097,686.61306,0.03061,471437.49097,1129.47848,0.08998,0.02363
27140.00000,"Jackson, MS",16-19,3.00000,Latino,,,,,,,,14.00000,639.18627,27691.42296,166.40740,0.26034,27691.42296,273.74017,,
27140.00000,"Jackson, MS",16-19,4.00000,Asian,,,,,,,,13.00000,349.68746,7072.81216,84.10001,0.24050,7072.81216,138.34452,,
27140.00000,"Jackson, MS",16-19,5.00000,Other,,,,,,,,8.00000,265.94269,12440.39429,111.53652,0.41940,12440.39429,183.47757,,
27140.00000,"Jackson, MS",20-24,1.00000,White,31.00000,1309.31835,113685.17484,337.17232,0.25752,113685.17484,554.64847,438.00000,17000.14989,270801.44845,520.38586,0.03061,270801.44845,856.03475,0.07702,0.03239
27140.00000,"Jackson, MS",20-24,2.00000,Black,93.00000,3615.30745,183347.27020,428.19069,0.11844,183347.27020,704.37369,638.00000,26276.19942,567109.44463,753.06669,0.02866,567109.44463,1238.79471,0.13759,0.02601
27140.00000,"Jackson, MS",20-24,3.00000,Latino,,,,,,,,13.00000,589.69611,28561.43014,169.00127,0.28659,28561.43014,278.00709,,
27140.00000,"Jackson, MS",20-24,4.00000,Asian,,,,,,,,13.00000,758.59381,43846.09134,209.39458,0.27603,43846.09134,344.45409,,
27140.00000,"Jackson, MS",20-24,5.00000,Other,,,,,,,,5.00000,220.57090,14416.43871,120.06848,0.54435,14416.43871,197.51264,,
27260.00000,"Jacksonville, FL",16-19,1.00000,White,33.00000,1295.16825,90782.44476,301.30125,0.23263,90782.44476,495.64056,1047.00000,39689.65715,897235.80459,947.22532,0.02387,897235.80459,1558.18565,0.03263,0.01242
27260.00000,"Jacksonville, FL",16-19,2.00000,Black,46.00000,2016.07604,143573.11552,378.91043,0.18794,143573.11552,623.30766,454.00000,18789.61116,382217.05803,618.23706,0.03290,382217.05803,1016.99996,0.10730,0.03266
27260.00000,"Jacksonville, FL",16-19,3.00000,Latino,6.00000,285.02836,18762.56452,136.97651,0.48057,18762.56452,225.32636,128.00000,6520.05991,383955.73823,619.64162,0.09504,383955.73823,1019.31047,0.04372,0.03388
27260.00000,"Jacksonville, FL",16-19,4.00000,Asian,,,,,,,,52.00000,2701.00554,142473.82975,377.45706,0.13975,142473.82975,620.91686,,
27260.00000,"Jacksonville, FL",16-19,5.00000,Other,,,,,,,,73.00000,2943.71385,171504.78478,414.13136,0.14068,171504.78478,681.24609,,
27260.00000,"Jacksonville, FL",20-24,1.00000,White,99.00000,4395.79005,246518.67488,496.50647,0.11295,246518.67488,816.75314,1326.00000,54565.78426,631947.17947,794.95105,0.01457,631947.17947,1307.69449,0.08056,0.01484
27260.00000,"Jacksonville, FL",20-24,2.00000,Black,119.00000,5780.26876,366016.76709,604.99320,0.10467,366016.76709,995.21381,527.00000,24607.12651,362217.78841,601.84532,0.02446,362217.78841,990.03555,0.23490,0.03932
27260.00000,"Jacksonville, FL",20-24,3.00000,Latino,17.00000,1062.76225,78753.64329,280.63080,0.26406,78753.64329,461.63766,136.00000,8013.81175,328153.29335,572.84666,0.07148,328153.29335,942.33275,0.13262,0.05545
27260.00000,"Jacksonville, FL",20-24,4.00000,Asian,,,,,,,,66.00000,2774.61974,138024.35247,371.51629,0.13390,138024.35247,611.14429,,
27260.00000,"Jacksonville, FL",20-24,5.00000,Other,8.00000,268.54127,12523.98187,111.91060,0.41674,12523.98187,184.09293,83.00000,3344.99863,188401.26552,434.05215,0.12976,188401.26552,714.01578,0.08028,0.05230
28140.00000,"Kansas City, MO-KS",16-19,1.00000,White,55.00000,1685.93894,75410.75771,274.61019,0.16288,75410.75771,451.73377,2110.00000,70739.13459,1553336.25670,1246.32911,0.01762,1553336.25670,2050.21139,0.02383,0.00635
28140.00000,"Kansas City, MO-KS",16-19,2.00000,Black,36.00000,1798.11651,101727.75572,318.94789,0.17738,101727.75572,524.66928,373.00000,15829.87014,434176.66779,658.92084,0.04163,434176.66779,1083.92477,0.11359,0.03222
28140.00000,"Kansas City, MO-KS",16-19,3.00000,Latino,13.00000,782.58749,43840.18068,209.38047,0.26755,43840.18068,344.43087,264.00000,11672.17393,468278.81831,684.30901,0.05863,468278.81831,1125.68832,0.06705,0.02879
28140.00000,"Kansas City, MO-KS",16-19,4.00000,Asian,,,,,,,,62.00000,2324.43129,117553.01671,342.86005,0.14750,117553.01671,564.00479,,
28140.00000,"Kansas City, MO-KS",16-19,5.00000,Other,5.00000,115.63701,4637.87519,68.10195,0.58893,4637.87519,112.02770,112.00000,4783.66493,268539.19777,518.20768,0.10833,268539.19777,852.45163,0.02417,0.02302
28140.00000,"Kansas City, MO-KS",20-24,1.00000,White,133.00000,5569.39088,245766.56358,495.74849,0.08901,245766.56358,815.50626,2226.00000,91140.32515,670930.69454,819.10359,0.00899,670930.69454,1347.42541,0.06111,0.00890
28140.00000,"Kansas City, MO-KS",20-24,2.00000,Black,66.00000,3990.05754,251838.55811,501.83519,0.12577,251838.55811,825.51889,373.00000,20300.22739,567657.07755,753.43021,0.03711,567657.07755,1239.39269,0.19655,0.03885
28140.00000,"Kansas City, MO-KS",20-24,3.00000,Latino,29.00000,1481.71288,65146.49809,255.23812,0.17226,65146.49809,419.86671,256.00000,13995.61428,501770.72621,708.35777,0.05061,501770.72621,1165.24853,0.10587,0.02868
28140.00000,"Kansas City, MO-KS",20-24,4.00000,Asian,9.00000,284.77822,14852.53865,121.87099,0.42795,14852.53865,200.47778,91.00000,3417.63367,212706.43490,461.20108,0.13495,212706.43490,758.67577,0.08333,0.05567
28140.00000,"Kansas City, MO-KS",20-24,5.00000,Other,9.00000,418.94792,29016.45712,170.34218,0.40660,29016.45712,280.21288,116.00000,4982.58380,253845.51295,503.83084,0.10112,253845.51295,828.80173,0.08408,0.05447
28940.00000,"Knoxville, TN",16-19,1.00000,White,56.00000,2474.71456,187940.06066,433.52054,0.17518,187940.06066,713.14129,1260.00000,41127.37778,542388.39583,736.47023,0.01791,542388.39583,1211.49352,0.06017,0.01725
28940.00000,"Knoxville, TN",16-19,2.00000,Black,5.00000,313.14470,24798.37118,157.47499,0.50288,24798.37118,259.04635,69.00000,3288.39810,162203.60847,402.74509,0.12247,162203.60847,662.51567,0.09523,0.07640
28940.00000,"Knoxville, TN",16-19,3.00000,Latino,8.00000,457.05744,28828.18731,169.78865,0.37148,28828.18731,279.30234,39.00000,1830.47920,121830.66033,349.04249,0.19068,121830.66033,574.17490,0.24969,0.13095
28940.00000,"Knoxville, TN",16-19,4.00000,Asian,,,,,,,,15.00000,371.03605,11366.71482,106.61480,0.28734,11366.71482,175.38134,,
28940.00000,"Knoxville, TN",16-19,5.00000,Other,,,,,,,,38.00000,1829.97392,121056.34203,347.93152,0.19013,121056.34203,572.34735,,
28940.00000,"Knoxville, TN",20-24,1.00000,White,160.00000,7705.60376,435954.40348,660.26843,0.08569,435954.40348,1086.14157,1402.00000,57881.56258,426990.63785,653.44521,0.01129,426990.63785,1074.91736,0.13313,0.01860
28940.00000,"Knoxville, TN",20-24,2.00000,Black,22.00000,1335.64212,34773.70351,186.47709,0.13962,34773.70351,306.75481,127.00000,5985.96106,212516.58314,460.99521,0.07701,212516.58314,758.33712,0.22313,0.04274
28940.00000,"Knoxville, TN",20-24,3.00000,Latino,8.00000,306.77468,15397.48064,124.08659,0.40449,15397.48064,204.12243,54.00000,2752.96248,198187.65054,445.18272,0.16171,198187.65054,732.32557,0.11143,0.06796
28940.00000,"Knoxville, TN",20-24,4.00000,Asian,,,,,,,,27.00000,824.95866,35619.10703,188.73025,0.22878,35619.10703,310.46126,,
28940.00000,"Knoxville, TN",20-24,5.00000,Other,,,,,,,,39.00000,1668.27687,124890.54915,353.39857,0.21183,124890.54915,581.34065,,
29460.00000,"Lakeland-Winter Haven, FL",16-19,1.00000,White,31.00000,918.03947,42305.45922,205.68291,0.22405,42305.45922,338.34839,626.00000,16331.08349,148603.81223,385.49165,0.02360,148603.81223,634.13376,0.05621,0.02060
29460.00000,"Lakeland-Winter Haven, FL",16-19,2.00000,Black,10.00000,320.32551,15958.83142,126.32827,0.39437,15958.83142,207.81000,154.00000,6001.22486,172690.29580,415.56022,0.06925,172690.29580,683.59656,0.05338,0.03409
29460.00000,"Lakeland-Winter Haven, FL",16-19,3.00000,Latino,15.00000,611.94471,33481.92788,182.98068,0.29902,33481.92788,301.00321,201.00000,8149.57392,131421.15321,362.52056,0.04448,131421.15321,596.34631,0.07509,0.03652
29460.00000,"Lakeland-Winter Haven, FL",16-19,4.00000,Asian,,,,,,,,11.00000,326.94586,13557.46791,116.43654,0.35613,13557.46791,191.53811,,
29460.00000,"Lakeland-Winter Haven, FL",16-19,5.00000,Other,,,,,,,,37.00000,1300.81070,59474.49508,243.87393,0.18748,59474.49508,401.17262,,
29460.00000,"Lakeland-Winter Haven, FL",20-24,1.00000,White,71.00000,2937.54017,186333.43246,431.66356,0.14695,186333.43246,710.08656,631.00000,21057.01524,64272.40236,253.52002,0.01204,64272.40236,417.04044,0.13950,0.03361
29460.00000,"Lakeland-Winter Haven, FL",20-24,2.00000,Black,28.00000,1329.36501,67794.05192,260.37291,0.19586,67794.05192,428.31344,181.00000,7444.59119,94010.90160,306.61197,0.04119,94010.90160,504.37669,0.17857,0.05625
29460.00000,"Lakeland-Winter Haven, FL",20-24,3.00000,Latino,38.00000,1606.29241,133561.89296,365.46121,0.22752,133561.89296,601.18368,205.00000,9621.09777,120749.85746,347.49080,0.03612,120749.85746,571.62237,0.16696,0.06169
29460.00000,"Lakeland-Winter Haven, FL",20-24,4.00000,Asian,,,,,,,,11.00000,352.28740,12314.72280,110.97172,0.31500,12314.72280,182.54848,,
29460.00000,"Lakeland-Winter Haven, FL",20-24,5.00000,Other,5.00000,266.44100,16322.70375,127.76034,0.47951,16322.70375,210.16575,27.00000,1140.22686,66247.89926,257.38667,0.22573,66247.89926,423.40108,0.23367,0.16262
29820.00000,"Las Vegas-Henderson-Paradise, NV",16-19,1.00000,White,49.00000,1759.12046,71649.14695,267.67358,0.15216,71649.14695,440.32304,995.00000,33763.52156,350926.93721,592.39087,0.01755,350926.93721,974.48297,0.05210,0.01295
29820.00000,"Las Vegas-Henderson-Paradise, NV",16-19,2.00000,Black,25.00000,1179.30642,62606.70205,250.21331,0.21217,62606.70205,411.60090,257.00000,11411.50340,368768.34147,607.26299,0.05321,368768.34147,998.94762,0.10334,0.03492
29820.00000,"Las Vegas-Henderson-Paradise, NV",16-19,3.00000,Latino,82.00000,2978.93419,101938.52825,319.27814,0.10718,101938.52825,525.21253,1130.00000,42918.04208,713626.94477,844.76443,0.01968,713626.94477,1389.63749,0.06941,0.01203
29820.00000,"Las Vegas-Henderson-Paradise, NV",16-19,4.00000,Asian,,,,,,,,233.00000,8137.75240,206911.31102,454.87505,0.05590,206911.31102,748.26946,,
29820.00000,"Las Vegas-Henderson-Paradise, NV",16-19,5.00000,Other,11.00000,254.16403,7546.56727,86.87098,0.34179,7546.56727,142.90276,176.00000,5398.77580,225904.47229,475.29409,0.08804,225904.47229,781.85878,0.04708,0.02558
29820.00000,"Las Vegas-Henderson-Paradise, NV",20-24,1.00000,White,114.00000,4545.76077,203911.16602,451.56524,0.09934,203911.16602,742.82482,1226.00000,49082.03598,248341.00417,498.33824,0.01015,248341.00417,819.76641,0.09262,0.01506
29820.00000,"Las Vegas-Henderson-Paradise, NV",20-24,2.00000,Black,75.00000,3744.98478,257721.48515,507.66277,0.13556,257721.48515,835.10525,338.00000,17418.62736,548131.51772,740.35905,0.04250,548131.51772,1217.89063,0.21500,0.04553
29820.00000,"Las Vegas-Henderson-Paradise, NV",20-24,3.00000,Latino,155.00000,7001.26367,400956.30418,633.21111,0.09044,400956.30418,1041.63227,1194.00000,52688.09430,316862.48588,562.90540,0.01068,316862.48588,925.97938,0.13288,0.01963
29820.00000,"Las Vegas-Henderson-Paradise, NV",20-24,4.00000,Asian,22.00000,1021.21698,62553.90220,250.10778,0.24491,62553.90220,411.42730,333.00000,13493.33044,292582.45459,540.90892,0.04009,292582.45459,889.79517,0.07568,0.03008
29820.00000,"Las Vegas-Henderson-Paradise, NV",20-24,5.00000,Other,19.00000,731.30824,40461.09411,201.14943,0.27505,40461.09411,330.89082,173.00000,6600.32765,441720.85689,664.62084,0.10070,441720.85689,1093.30128,0.11080,0.04665
30780.00000,"Little Rock-North Little Rock-Conway, AR",16-19,1.00000,White,16.00000,617.70185,35782.99061,189.16393,0.30624,35782.99061,311.17466,576.00000,20287.70119,330063.46100,574.51150,0.02832,330063.46100,945.07141,0.03045,0.01527
30780.00000,"Little Rock-North Little Rock-Conway, AR",16-19,2.00000,Black,20.00000,1260.49141,113208.37902,336.46453,0.26693,113208.37902,553.48415,219.00000,10537.74804,474409.56774,688.77396,0.06536,474409.56774,1133.03316,0.11962,0.05092
30780.00000,"Little Rock-North Little Rock-Conway, AR",16-19,3.00000,Latino,,,,,,,,37.00000,2605.98040,152832.54655,390.93803,0.15002,152832.54655,643.09307,,
30780.00000,"Little Rock-North Little Rock-Conway, AR",16-19,4.00000,Asian,,,,,,,,16.00000,742.77465,54464.46733,233.37624,0.31420,54464.46733,383.90391,,
30780.00000,"Little Rock-North Little Rock-Conway, AR",16-19,5.00000,Other,,,,,,,,36.00000,1685.17770,121877.05101,349.10894,0.20716,121877.05101,574.28420,,
