YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,SEX,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,sex_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR
2000,31540,"Madison, WI",20-24,Male,33,929,,,,,,Male,548,16913,,,,,,0.0549281618,
2000,31540,"Madison, WI",20-24,Female,35,966,,,,,,Female,500,16054,,,,,,0.0601719198,
2000,31540,"Madison, WI",25-54,Male,73,2091,,,,,,Male,3258,89167,,,,,,0.0234503796,
2000,31540,"Madison, WI",25-54,Female,51,1437,,,,,,Female,3047,86236,,,,,,0.0166635744,
2000,32580,"McAllen-Edinburg-Mission, TX",16-19,Male,124,3041,,,,,,Male,356,8279,,,,,,0.3673148931,
2000,32580,"McAllen-Edinburg-Mission, TX",16-19,Female,75,1558,,,,,,Female,256,5737,,,,,,0.2715705072,
2000,32580,"McAllen-Edinburg-Mission, TX",20-24,Male,124,2971,,,,,,Male,666,15757,,,,,,0.1885511201,
2000,32580,"McAllen-Edinburg-Mission, TX",20-24,Female,80,1864,,,,,,Female,498,11322,,,,,,0.1646352235,
2000,32580,"McAllen-Edinburg-Mission, TX",25-54,Male,316,7531,,,,,,Male,3397,79441,,,,,,0.0947999144,
2000,32580,"McAllen-Edinburg-Mission, TX",25-54,Female,292,7004,,,,,,Female,2731,63935,,,,,,0.1095487605,
2000,32820,"Memphis, TN-MS-AR",16-19,Male,181,3992,,,,,,Male,700,15504,,,,,,0.2574819401,
2000,32820,"Memphis, TN-MS-AR",16-19,Female,135,2926,,,,,,Female,630,14256,,,,,,0.2052469136,
2000,32820,"Memphis, TN-MS-AR",20-24,Male,149,3530,,,,,,Male,1140,28176,,,,,,0.1252839296,
2000,32820,"Memphis, TN-MS-AR",20-24,Female,159,3455,,,,,,Female,1094,26139,,,,,,0.1321779716,
2000,32820,"Memphis, TN-MS-AR",25-54,Male,363,8708,,,,,,Male,8430,197440,,,,,,0.0441045381,
2000,32820,"Memphis, TN-MS-AR",25-54,Female,404,9515,,,,,,Female,8230,189255,,,,,,0.0502760825,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",16-19,Male,577,11671,,,,,,Male,2557,53731,,,,,,0.2172116655,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",16-19,Female,526,10376,,,,,,Female,2425,50233,,,,,,0.2065574423,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",20-24,Male,514,11336,,,,,,Male,4504,98594,,,,,,0.1149765706,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",20-24,Female,538,11369,,,,,,Female,4367,95461,,,,,,0.1190957564,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25-54,Male,1799,39191,,,,,,Male,39878,864562,,,,,,0.0453304679,
2000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25-54,Female,2316,49190,,,,,,Female,36475,779083,,,,,,0.0631383306,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",16-19,Male,130,4191,,,,,,Male,849,25579,,,,,,0.1638453419,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",16-19,Female,102,3137,,,,,,Female,907,25548,,,,,,0.1227884766,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",20-24,Male,118,4177,,,,,,Male,1252,39827,,,,,,0.1048785999,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",20-24,Female,102,3063,,,,,,Female,1225,38010,,,,,,0.0805840568,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",25-54,Male,373,11087,,,,,,Male,9372,285909,,,,,,0.0387780727,
2000,33340,"Milwaukee-Waukesha-West Allis, WI",25-54,Female,328,10196,,,,,,Female,8782,262644,,,,,,0.0388206089,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",16-19,Male,201,5103,,,,,,Male,1787,47011,,,,,,0.108549063,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",16-19,Female,217,5713,,,,,,Female,1889,49661,,,,,,0.115039971,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",20-24,Male,197,5271,,,,,,Male,2727,80708,,,,,,0.0653095108,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",20-24,Female,152,3887,,,,,,Female,2578,74956,,,,,,0.0518570895,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",25-54,Male,689,18907,,,,,,Male,21668,611275,,,,,,0.0309304323,
2000,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",25-54,Female,471,13100,,,,,,Female,19747,559011,,,,,,0.0234342437,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",16-19,Male,184,4150,,,,,,Male,1001,22624,,,,,,0.1834335219,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",16-19,Female,132,3025,,,,,,Female,911,20066,,,,,,0.1507525167,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",20-24,Male,148,3561,,,,,,Male,1566,37593,,,,,,0.0947250818,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",20-24,Female,124,2845,,,,,,Female,1509,36260,,,,,,0.0784611142,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",25-54,Male,341,7935,,,,,,Male,12236,278507,,,,,,0.0284912049,
2000,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",25-54,Female,354,8278,,,,,,Female,10872,243516,,,,,,0.0339936596,
2000,35300,"New Haven-Milford, CT",16-19,Male,119,2521,,,,,,Male,497,10403,,,,,,0.2423339421,
2000,35300,"New Haven-Milford, CT",16-19,Female,115,2435,,,,,,Female,545,11686,,,,,,0.2083689885,
2000,35300,"New Haven-Milford, CT",20-24,Male,146,3165,,,,,,Male,849,19605,,,,,,0.1614384086,
2000,35300,"New Haven-Milford, CT",20-24,Female,110,2328,,,,,,Female,879,19085,,,,,,0.121980613,
2000,35300,"New Haven-Milford, CT",25-54,Male,286,6521,,,,,,Male,7107,154244,,,,,,0.0422771712,
2000,35300,"New Haven-Milford, CT",25-54,Female,288,6026,,,,,,Female,6811,144544,,,,,,0.0416897277,
2000,35380,"New Orleans-Metairie, LA",16-19,Male,168,3572,,,,,,Male,757,16371,,,,,,0.2181907031,
2000,35380,"New Orleans-Metairie, LA",16-19,Female,182,4174,,,,,,Female,772,17785,,,,,,0.2346921563,
2000,35380,"New Orleans-Metairie, LA",20-24,Male,167,4327,,,,,,Male,1352,32797,,,,,,0.1319327987,
2000,35380,"New Orleans-Metairie, LA",20-24,Female,169,4083,,,,,,Female,1356,33760,,,,,,0.1209419431,
2000,35380,"New Orleans-Metairie, LA",25-54,Male,495,11641,,,,,,Male,10012,233033,,,,,,0.0499542983,
2000,35380,"New Orleans-Metairie, LA",25-54,Female,535,12062,,,,,,Female,9691,221486,,,,,,0.0544594241,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",16-19,Male,1920,43763,,,,,,Male,8351,181329,,,,,,0.241345841,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",16-19,Female,1674,37895,,,,,,Female,8222,177210,,,,,,0.213842334,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",20-24,Male,2311,55767,,,,,,Male,18131,421207,,,,,,0.1323980846,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",20-24,Female,2169,53297,,,,,,Female,17459,400292,,,,,,0.1331453039,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-54,Male,7474,174082,,,,,,Male,156472,3463009,,,,,,0.0502690002,
2000,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-54,Female,8055,184575,,,,,,Female,140015,3075335,,,,,,0.0600178517,
2000,35840,"North Port-Sarasota-Bradenton, FL",16-19,Male,38,908,,,,,,Male,320,6326,,,,,,0.143534619,
2000,35840,"North Port-Sarasota-Bradenton, FL",16-19,Female,35,615,,,,,,Female,292,5546,,,,,,0.1108907321,
2000,35840,"North Port-Sarasota-Bradenton, FL",20-24,Male,29,625,,,,,,Male,421,9118,,,,,,0.0685457337,
2000,35840,"North Port-Sarasota-Bradenton, FL",20-24,Female,18,400,,,,,,Female,379,8159,,,,,,0.0490256159,
2000,35840,"North Port-Sarasota-Bradenton, FL",25-54,Male,118,2605,,,,,,Male,4184,88408,,,,,,0.0294656592,
2000,35840,"North Port-Sarasota-Bradenton, FL",25-54,Female,120,2480,,,,,,Female,3939,81280,,,,,,0.030511811,
2000,36260,"Ogden-Clearfield, UT",16-19,Male,73,1503,,,,,,Male,423,9870,,,,,,0.1522796353,
2000,36260,"Ogden-Clearfield, UT",16-19,Female,69,1647,,,,,,Female,433,9770,,,,,,0.1685772774,
2000,36260,"Ogden-Clearfield, UT",20-24,Male,47,1115,,,,,,Male,628,15698,,,,,,0.0710281565,
2000,36260,"Ogden-Clearfield, UT",20-24,Female,41,1001,,,,,,Female,625,15104,,,,,,0.0662738347,
2000,36260,"Ogden-Clearfield, UT",25-54,Male,89,2111,,,,,,Male,3319,78177,,,,,,0.0270028269,
2000,36260,"Ogden-Clearfield, UT",25-54,Female,92,2264,,,,,,Female,2646,62079,,,,,,0.0364696596,
2000,36420,"Oklahoma City, OK",16-19,Male,99,2338,,,,,,Male,801,19277,,,,,,0.1212844322,
2000,36420,"Oklahoma City, OK",16-19,Female,129,3108,,,,,,Female,805,18890,,,,,,0.1645314981,
2000,36420,"Oklahoma City, OK",20-24,Male,119,3323,,,,,,Male,1363,35144,,,,,,0.0945538356,
2000,36420,"Oklahoma City, OK",20-24,Female,108,2724,,,,,,Female,1210,31764,,,,,,0.0857574613,
2000,36420,"Oklahoma City, OK",25-54,Male,240,6050,,,,,,Male,8493,208993,,,,,,0.028948338,
2000,36420,"Oklahoma City, OK",25-54,Female,282,6431,,,,,,Female,7516,183656,,,,,,0.0350165527,
2000,36540,"Omaha-Council Bluffs, NE-IA",16-19,Male,75,1778,,,,,,Male,592,14584,,,,,,0.1219144268,
2000,36540,"Omaha-Council Bluffs, NE-IA",16-19,Female,80,1940,,,,,,Female,660,16871,,,,,,0.1149902199,
2000,36540,"Omaha-Council Bluffs, NE-IA",20-24,Male,60,1662,,,,,,Male,864,23819,,,,,,0.0697762291,
2000,36540,"Omaha-Council Bluffs, NE-IA",20-24,Female,55,1457,,,,,,Female,792,21802,,,,,,0.0668287313,
2000,36540,"Omaha-Council Bluffs, NE-IA",25-54,Male,184,4342,,,,,,Male,6562,166654,,,,,,0.0260539801,
2000,36540,"Omaha-Council Bluffs, NE-IA",25-54,Female,170,4602,,,,,,Female,6041,153113,,,,,,0.030056233,
2000,36740,"Orlando-Kissimmee-Sanford, FL",16-19,Male,199,4039,,,,,,Male,1208,24882,,,,,,0.1623261796,
2000,36740,"Orlando-Kissimmee-Sanford, FL",16-19,Female,147,3018,,,,,,Female,1012,20671,,,,,,0.1460016448,
2000,36740,"Orlando-Kissimmee-Sanford, FL",20-24,Male,150,3641,,,,,,Male,1977,45692,,,,,,0.0796857218,
2000,36740,"Orlando-Kissimmee-Sanford, FL",20-24,Female,142,3251,,,,,,Female,1880,42220,,,,,,0.0770014211,
2000,36740,"Orlando-Kissimmee-Sanford, FL",25-54,Male,437,9234,,,,,,Male,15279,318493,,,,,,0.0289927879,
2000,36740,"Orlando-Kissimmee-Sanford, FL",25-54,Female,529,11075,,,,,,Female,13330,276407,,,,,,0.0400677262,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,Male,74,1493,,,,,,Male,513,10085,,,,,,0.148041646,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,Female,59,1156,,,,,,Female,498,9868,,,,,,0.1171463316,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,Male,70,1381,,,,,,Male,967,20006,,,,,,0.0690292912,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,Female,77,1460,,,,,,Female,708,14849,,,,,,0.0983231194,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,Male,276,5876,,,,,,Male,7181,144733,,,,,,0.0405988959,
2000,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,Female,244,4918,,,,,,Female,5835,116960,,,,,,0.0420485636,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,Male,71,1289,,,,,,Male,371,6900,,,,,,0.1868115942,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,Female,45,800,,,,,,Female,350,6230,,,,,,0.1284109149,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,Male,44,884,,,,,,Male,407,8031,,,,,,0.1100734653,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,Female,37,647,,,,,,Female,405,8173,,,,,,0.079163098,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,Male,147,2551,,,,,,Male,4359,83927,,,,,,0.0303954627,
2000,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,Female,161,2919,,,,,,Female,3787,71167,,,,,,0.0410162013,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,Male,601,15238,,,,,,Male,3014,71712,,,,,,0.2124888443,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,Female,587,14791,,,,,,Female,3224,76171,,,,,,0.1941815126,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,Male,633,17596,,,,,,Male,5100,131274,,,,,,0.1340402517,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,Female,560,15272,,,,,,Female,5147,130364,,,,,,0.1171489061,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,Male,1860,46978,,,,,,Male,43831,1038347,,,,,,0.0452430642,
2000,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,Female,1761,43973,,,,,,Female,41190,965250,,,,,,0.0455560736,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,Male,430,8552,,,,,,Male,2673,55612,,,,,,0.1537797598,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,Female,302,6366,,,,,,Female,2053,43911,,,,,,0.1449750632,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,Male,365,8068,,,,,,Male,4456,98048,,,,,,0.0822862272,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,Female,294,6213,,,,,,Female,3507,77833,,,,,,0.079824753,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,Male,1075,22168,,,,,,Male,29012,618094,,,,,,0.035865095,
2000,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,Female,922,19007,,,,,,Female,23723,499346,,,,,,0.0380637874,
2000,38300,"Pittsburgh, PA",16-19,Male,305,7081,,,,,,Male,1481,32114,,,,,,0.2204957339,
2000,38300,"Pittsburgh, PA",16-19,Female,253,5567,,,,,,Female,1370,29404,,,,,,0.1893279826,
2000,38300,"Pittsburgh, PA",20-24,Male,318,7067,,,,,,Male,2312,52632,,,,,,0.1342719258,
2000,38300,"Pittsburgh, PA",20-24,Female,221,5237,,,,,,Female,2201,51061,,,,,,0.1025636004,
2000,38300,"Pittsburgh, PA",25-54,Male,900,18770,,,,,,Male,19818,433753,,,,,,0.0432734759,
2000,38300,"Pittsburgh, PA",25-54,Female,705,15504,,,,,,Female,17521,380089,,,,,,0.0407904464,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,Male,243,5030,,,,,,Male,1290,27304,,,,,,0.184222092,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,Female,226,4715,,,,,,Female,1311,27914,,,,,,0.1689116572,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,Male,245,5359,,,,,,Male,2316,53917,,,,,,0.0993935123,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,Female,202,4508,,,,,,Female,2120,48510,,,,,,0.0929292929,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-54,Male,888,19166,,,,,,Male,18539,412901,,,,,,0.0464179065,
2000,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-54,Female,685,14753,,,,,,Female,15582,342611,,,,,,0.0430604972,
2000,39300,"Providence-Warwick, RI-MA",16-19,Male,245,5106,,,,,,Male,1268,26052,,,,,,0.1959926301,
2000,39300,"Providence-Warwick, RI-MA",16-19,Female,227,4469,,,,,,Female,1310,25984,,,,,,0.1719904557,
2000,39300,"Providence-Warwick, RI-MA",20-24,Male,213,4502,,,,,,Male,1821,39117,,,,,,0.1150906256,
2000,39300,"Providence-Warwick, RI-MA",20-24,Female,170,3237,,,,,,Female,1839,39122,,,,,,0.0827411687,
2000,39300,"Providence-Warwick, RI-MA",25-54,Male,587,11908,,,,,,Male,14010,286686,,,,,,0.0415367336,
2000,39300,"Providence-Warwick, RI-MA",25-54,Female,590,11708,,,,,,Female,13296,265991,,,,,,0.0440165269,
2000,39340,"Provo-Orem, UT",16-19,Male,71,1503,,,,,,Male,400,8534,,,,,,0.1761190532,
2000,39340,"Provo-Orem, UT",16-19,Female,78,1778,,,,,,Female,520,11326,,,,,,0.1569839308,
2000,39340,"Provo-Orem, UT",20-24,Male,57,1394,,,,,,Male,916,22268,,,,,,0.0626010419,
2000,39340,"Provo-Orem, UT",20-24,Female,45,1215,,,,,,Female,897,22385,,,,,,0.0542774179,
2000,39340,"Provo-Orem, UT",25-54,Male,49,1294,,,,,,Male,2657,58372,,,,,,0.0221681628,
2000,39340,"Provo-Orem, UT",25-54,Female,58,1289,,,,,,Female,1814,38962,,,,,,0.0330835173,
2000,39580,"Raleigh, NC",16-19,Male,123,2329,,,,,,Male,672,12984,,,,,,0.1793746149,
2000,39580,"Raleigh, NC",16-19,Female,73,1337,,,,,,Female,524,9655,,,,,,0.1384774728,
2000,39580,"Raleigh, NC",20-24,Male,104,1879,,,,,,Male,1158,23592,,,,,,0.0796456426,
2000,39580,"Raleigh, NC",20-24,Female,80,1468,,,,,,Female,1118,21497,,,,,,0.0682885984,
2000,39580,"Raleigh, NC",25-54,Male,243,4457,,,,,,Male,9361,177062,,,,,,0.0251719737,
2000,39580,"Raleigh, NC",25-54,Female,260,4907,,,,,,Female,8087,149669,,,,,,0.0327856804,
